show_id,event_id,event_venue_id,show_date,start_time,price,total_seats,available_seats,show_publicly
1004160,1003937,1003289,2020-01-19,16:46:18,590,408,387,t
1004162,1001029,1004349,2019-05-11,00:54:14,525,480,457,f
1004163,1000245,1004627,2021-11-14,23:41:54,934,393,,f
1004164,1004927,1003113,2022-08-01,05:05:32,766,347,331,t
1004166,1000481,1004546,2019-06-09,00:13:26,717,399,381,f
1004169,1004561,1000382,2019-09-21,17:41:07,624,210,207,t
1004170,1003265,1002695,2021-07-11,02:47:13,70,355,352,f
1004172,1000285,1004880,2020-11-28,14:18:37,587,82,75,f
1004173,1000040,1002315,2022-01-18,07:00:05,255,452,446,t
1004174,1004839,1002746,2019-03-16,01:03:01,820,169,151,f
1004175,1001497,1003087,2022-05-01,22:45:15,246,10,9,f
1004176,1003511,1000785,2020-09-28,16:52:52,657,281,267,f
1004177,1003415,1001322,2022-10-04,09:17:34,393,345,335,f
1004178,1003271,1003758,2022-05-17,04:53:59,148,354,344,t
1004181,1003710,1004197,2022-03-25,16:13:40,641,292,272,t
1004184,1001846,1002642,2021-01-07,20:41:45,783,129,127,f
1004188,1001148,1003593,2022-03-13,00:21:09,504,430,420,t
1004189,1001601,1000719,2021-07-07,22:30:33,746,164,159,f
1004199,1003576,1001715,2017-05-03,09:10:16,235,273,263,t
1004203,1004752,1003753,2021-12-17,18:16:04,198,56,,t
1004206,1003792,1004388,2016-07-17,23:37:23,588,335,331,t
1004210,1003025,1000142,2021-10-24,17:48:01,448,116,,f
1004212,1001799,1001485,2020-07-13,20:40:14,22,247,245,t
1004213,1002392,1000776,2021-10-21,14:08:29,780,366,358,t
1004215,1001150,1003910,2021-12-14,21:48:06,811,50,42,t
1004216,1004314,1002375,2021-12-10,05:57:53,916,465,,f
1004219,1001735,1004387,2019-05-08,05:07:53,523,373,,t
1004220,1000998,1004962,2022-04-08,15:52:01,492,497,491,f
1004224,1001822,1001489,2022-03-31,16:20:01,883,415,407,t
1004226,1003324,1001045,2022-01-13,17:12:26,817,58,49,f
1004229,1001819,1001656,2019-03-11,10:19:39,337,134,132,f
1004233,1003957,1003623,2017-12-12,15:31:11,725,393,378,t
1004234,1003557,1004534,2022-10-16,21:31:33,220,369,362,t
1004236,1004282,1004734,2022-07-14,15:28:48,600,382,375,f
1004238,1004285,1000969,2022-04-21,15:07:58,484,30,,f
1004239,1002895,1000386,2017-10-23,23:17:06,990,240,,f
1004240,1001455,1003542,2018-12-23,09:28:02,190,386,380,f
1004241,1004471,1000766,2020-12-20,01:59:51,425,15,,f
1004246,1003801,1004453,2020-05-19,10:41:49,974,273,,f
1004249,1001705,1003782,2017-06-11,06:14:56,264,364,356,f
1004250,1002872,1004392,2022-05-27,22:00:02,739,132,100,t
1004253,1001036,1004407,2022-05-26,20:12:21,29,270,,t
1004255,1000141,1002159,2019-02-26,21:11:08,200,178,170,t
1004257,1002768,1002417,2016-09-14,21:57:49,952,449,439,f
1004260,1001069,1004753,2021-02-02,09:25:05,131,246,,f
1004262,1003240,1003046,2018-12-01,17:28:56,767,363,357,t
1004266,1002458,1000475,2021-09-24,13:48:55,663,15,,t
1004268,1002438,1004389,2021-08-31,11:39:30,733,105,98,t
1004269,1001886,1004358,2020-07-30,18:33:24,834,91,84,f
1004270,1002965,1001380,2020-07-21,22:55:12,429,138,132,f
1004272,1001984,1002814,2020-04-11,01:15:19,169,361,,f
1004273,1002052,1001568,2018-12-20,10:46:45,400,187,,f
1004277,1000044,1004561,2022-08-16,11:01:28,425,217,207,t
1004278,1001786,1003384,2019-04-27,20:08:29,689,323,320,t
1004281,1001946,1000448,2019-03-09,10:02:11,514,111,,f
1004287,1001271,1003937,2021-12-17,21:53:01,987,310,,t
1004288,1001248,1003651,2022-03-13,05:57:41,887,137,131,t
1004289,1001776,1001027,2022-10-15,05:42:51,402,461,,t
1004293,1004290,1001336,2020-02-20,11:55:03,881,74,70,t
1004294,1003157,1003917,2019-05-06,18:35:34,295,303,293,f
1004297,1001800,1003343,2021-06-19,05:25:01,404,431,428,f
1004299,1001689,1002847,2020-12-01,12:55:45,939,115,,t
1004302,1001063,1000860,2022-10-27,17:25:43,40,260,253,t
1004306,1004021,1001722,2022-03-02,23:37:03,218,489,480,f
1004308,1001243,1003106,2019-08-31,14:31:30,405,50,43,t
1004312,1003188,1002164,2022-02-27,20:01:16,281,457,,f
1004313,1000956,1000008,2020-08-25,13:06:46,44,116,108,t
1004316,1004990,1002459,2021-06-20,23:17:27,550,127,112,t
1004317,1000569,1000326,2022-06-24,11:28:05,348,486,,t
1004320,1002026,1001789,2022-09-05,01:15:09,361,447,436,f
1004322,1001717,1000156,2019-07-23,00:09:11,914,238,236,f
1004325,1004249,1001656,2019-08-02,09:02:36,195,426,416,t
1004327,1001930,1000307,2021-06-05,11:51:03,851,440,423,f
1004331,1000457,1004211,2022-09-29,05:40:34,508,136,129,t
1004332,1001492,1002242,2021-07-28,15:52:02,690,17,,t
1004334,1003707,1004795,2021-06-27,16:06:11,925,419,418,f
1004340,1000498,1001469,2019-12-19,20:00:36,717,368,,t
1004343,1003934,1001013,2022-08-02,21:03:39,619,479,473,t
1004344,1001385,1004510,2018-05-10,14:06:29,721,36,,t
1004350,1000878,1003944,2019-06-10,13:48:58,388,269,256,t
1004351,1002607,1004419,2019-12-10,12:00:00,405,20,19,t
1004353,1002566,1004460,2018-01-08,13:39:28,235,322,,f
1004358,1000032,1000437,2021-09-09,18:10:51,649,268,,f
1004359,1002066,1003764,2021-05-26,12:59:48,564,224,,t
1004360,1004019,1000603,2019-09-11,00:01:40,999,89,,f
1004361,1001363,1003944,2022-10-08,14:53:34,389,460,,t
1004362,1003291,1003402,2019-05-30,23:47:18,667,194,189,t
1004363,1003917,1004217,2021-09-12,14:14:57,59,31,21,f
1004365,1004126,1004058,2020-05-02,07:08:45,203,46,,f
1004366,1001822,1003730,2017-08-16,18:16:47,598,288,,f
1004369,1003389,1000997,2019-07-28,11:00:08,774,345,329,f
1004376,1000933,1003603,2021-11-29,01:03:02,913,67,53,t
1004378,1003212,1004887,2022-07-22,18:06:42,376,35,,t
1004379,1000189,1001803,2021-11-28,08:14:03,494,136,127,f
1004387,1001144,1004210,2021-03-29,02:56:22,760,211,203,f
1004389,1001696,1001286,2021-09-14,05:40:18,48,281,260,t
1004392,1003762,1000761,2018-10-27,03:24:41,448,242,236,f
1004393,1003741,1000613,2020-06-24,02:34:53,25,193,,t
1004396,1000713,1003082,2021-10-04,22:40:12,852,397,390,t
1004401,1001122,1004578,2022-02-23,10:34:48,200,419,,f
1004402,1003100,1001826,2019-03-10,18:26:16,875,144,143,t
1004403,1003859,1004645,2016-11-12,02:25:56,690,489,,t
1004406,1002079,1004268,2020-10-29,04:11:02,643,488,,f
1004407,1001315,1004585,2022-05-11,14:07:06,943,353,337,f
1004409,1002009,1004478,2021-06-10,11:52:34,98,20,10,f
1004412,1004308,1000056,2020-06-17,20:39:12,422,100,86,f
1004414,1000897,1001235,2022-04-27,13:18:35,799,485,478,t
1004418,1000205,1001848,2020-10-11,02:18:24,711,347,331,t
1004419,1004777,1000557,2022-04-13,12:45:40,413,407,377,f
1004421,1000234,1000359,2021-04-27,15:47:45,900,475,465,f
1004425,1003979,1000458,2019-05-08,12:34:26,769,143,,f
1004428,1003080,1002564,2020-08-01,13:24:31,119,319,308,t
1004432,1001250,1002067,2019-10-13,09:01:25,932,417,400,t
1004433,1004189,1000530,2021-12-20,14:36:06,590,450,,f
1004435,1000856,1004873,2020-10-22,07:56:33,81,20,12,t
1004436,1004715,1004476,2021-06-07,21:57:35,62,238,,f
1004438,1003107,1004660,2022-05-14,04:50:36,17,317,308,f
1004441,1002594,1000482,2022-04-27,19:27:24,864,397,383,t
1004446,1000424,1002979,2017-12-11,02:11:13,620,482,463,t
1004447,1003364,1001637,2022-10-27,03:19:23,728,126,117,f
1004456,1000676,1001254,2018-04-23,16:19:18,995,250,241,t
1004458,1004223,1002270,2019-11-07,20:43:03,445,225,208,t
1004459,1001433,1001607,2019-08-04,06:42:16,881,429,412,t
1004460,1001750,1003421,2020-08-13,20:47:34,298,141,123,t
1004461,1001213,1003712,2021-10-12,11:47:27,730,357,354,f
1004463,1003128,1004651,2022-03-23,15:04:57,639,256,,t
1004464,1002980,1004294,2021-03-29,00:41:36,449,283,276,t
1004465,1003762,1001426,2022-02-27,01:31:55,271,149,,f
1004467,1000690,1001927,2019-06-21,18:26:51,840,223,,f
1004472,1000461,1002552,2020-10-27,16:06:31,436,473,,t
1004473,1004695,1004191,2022-09-10,01:27:03,147,325,,f
1004477,1000568,1003629,2018-10-29,06:38:23,176,121,,f
1004479,1000097,1003755,2019-12-13,12:12:52,678,214,,t
1004480,1002255,1001415,2021-08-18,14:15:08,205,103,98,t
1004485,1003347,1002845,2016-11-30,02:32:19,561,358,342,t
1004488,1004560,1001026,2019-11-07,14:15:30,356,302,288,t
1004489,1004515,1001165,2019-07-15,04:40:54,470,401,375,t
1004494,1004251,1003222,2018-09-23,13:38:26,999,492,,f
1004501,1000939,1001797,2021-09-10,19:28:00,954,288,283,t
1004502,1000272,1002293,2020-09-28,09:13:29,248,464,458,f
1004503,1003817,1004184,2020-07-21,23:01:06,886,402,,f
1004504,1000385,1002300,2020-01-10,02:09:14,719,100,82,t
1004505,1004763,1000374,2017-03-15,09:35:00,649,287,,t
1004506,1001558,1003571,2022-02-12,08:59:13,403,441,,f
1004507,1002687,1004840,2022-10-15,20:43:23,640,223,214,t
1004509,1000950,1002121,2018-02-18,23:55:49,751,81,62,f
1004510,1002289,1000544,2019-01-08,14:08:32,388,312,303,t
1004511,1000847,1003005,2022-04-26,14:27:15,605,94,,f
1004512,1001035,1002961,2022-10-08,01:34:29,913,197,,t
1004514,1002788,1003846,2022-09-27,18:52:37,371,365,,f
1004519,1002831,1001610,2017-07-28,14:07:47,165,237,229,t
1004520,1002161,1003563,2019-04-16,15:03:58,754,24,,f
1004522,1002020,1004797,2019-12-21,12:01:03,713,167,,t
1004524,1002358,1003105,2020-04-11,23:13:19,110,126,123,f
1004526,1003721,1000056,2020-02-04,21:19:59,214,28,,f
1004528,1004150,1002271,2020-01-03,14:53:32,874,272,265,t
1004529,1000138,1002648,2021-10-18,05:44:43,650,99,,f
1004533,1001365,1004339,2021-05-17,11:12:56,180,85,,t
1004535,1004872,1003409,2018-07-30,08:44:02,821,273,264,t
1004536,1003070,1003043,2020-12-05,07:03:13,101,93,,t
1004542,1002561,1001244,2021-04-10,19:07:43,736,401,,t
1004546,1002567,1003448,2016-12-11,02:42:44,156,384,383,t
1004548,1000985,1001322,2017-06-03,08:09:59,490,343,332,f
1004556,1004818,1000652,2020-11-21,20:48:23,902,196,189,f
1004559,1002191,1003839,2020-01-06,18:12:17,327,22,,f
1004560,1001662,1001752,2022-10-09,03:38:58,802,381,,t
1004561,1000491,1000872,2022-10-23,16:54:17,499,272,266,t
1004567,1000879,1001669,2020-10-04,13:43:14,945,493,,t
1004571,1001491,1001093,2022-03-04,19:36:31,833,100,94,f
1004573,1003597,1002189,2019-09-05,19:40:56,869,212,205,t
1004574,1000629,1001948,2022-03-21,06:09:51,682,267,,t
1004575,1003297,1003683,2021-12-15,19:17:34,690,471,470,t
1004576,1002607,1003337,2019-07-09,22:21:13,465,155,,f
1004579,1000844,1002951,2020-10-07,03:16:06,156,257,251,t
1004581,1001083,1001186,2020-12-17,04:31:20,650,167,,f
1004583,1004162,1001734,2021-03-18,17:27:24,43,364,,t
1004584,1001260,1004459,2021-04-11,14:08:22,879,92,70,f
1004585,1004515,1002492,2022-09-01,07:34:21,531,57,48,f
1004587,1004979,1003095,2020-07-08,15:47:03,353,214,206,t
1004589,1000256,1003626,2020-03-12,23:40:03,525,480,472,t
1004591,1004588,1000311,2020-12-12,08:11:23,331,282,271,t
1004594,1002237,1004574,2018-06-11,19:22:40,623,453,451,t
1004595,1003999,1003331,2022-01-02,18:29:56,327,38,21,f
1004596,1002581,1002340,2022-03-08,20:53:23,92,72,65,t
1004599,1001241,1001081,2019-09-27,15:43:24,782,333,314,f
1004604,1002635,1000208,2021-12-23,05:01:25,325,258,,t
1004605,1000745,1004946,2022-04-10,23:53:18,913,222,,t
1004607,1000498,1004224,2020-05-07,08:12:15,905,458,454,t
1004609,1000748,1001221,2020-07-21,05:03:56,478,384,382,f
1004613,1003423,1001765,2017-09-25,22:34:48,159,116,,t
1004614,1003169,1003965,2021-09-02,04:20:28,528,223,,t
1004615,1003193,1002884,2021-10-24,01:56:55,821,445,,f
1004616,1002603,1004058,2022-08-29,07:57:09,499,163,155,f
1004618,1000994,1001222,2018-10-30,21:06:53,268,419,,f
1004619,1000195,1000826,2019-09-22,15:23:24,617,445,436,t
1004621,1002884,1004110,2019-03-05,19:33:34,148,226,,f
1004622,1003003,1004759,2019-04-28,17:46:54,455,333,332,t
1004623,1002807,1001096,2022-07-18,18:20:39,278,405,404,t
1004625,1003943,1001944,2022-01-04,19:06:23,753,494,478,t
1004626,1003373,1003517,2018-08-08,11:24:28,786,37,35,t
1004627,1002706,1000704,2022-10-25,14:28:43,162,451,445,f
1004628,1004510,1001728,2018-12-09,03:59:08,852,393,,t
1004633,1004090,1004513,2020-05-04,05:06:23,556,117,114,t
1004637,1002667,1003367,2021-11-15,03:18:44,187,55,50,f
1004639,1000867,1003529,2021-03-18,11:20:38,704,337,,f
1004641,1003692,1001578,2022-09-11,12:49:11,80,188,186,f
1004642,1000630,1000084,2018-12-12,09:46:52,429,37,,t
1004646,1003439,1001731,2021-10-04,16:57:54,431,64,54,f
1004647,1001823,1003135,2017-06-15,05:35:55,787,392,385,t
1004649,1004432,1000627,2022-08-15,14:52:01,138,46,32,t
1004650,1003689,1002065,2022-10-12,04:16:16,214,52,,t
1004651,1000994,1000102,2018-09-25,23:07:53,744,159,144,t
1004656,1001520,1004653,2022-03-26,10:13:09,85,291,282,t
1004657,1000455,1002975,2020-07-31,06:35:13,522,191,181,f
1004659,1003800,1001973,2017-08-23,22:17:30,59,446,,f
1004664,1000196,1000842,2018-10-04,07:17:59,195,428,,f
1004665,1004983,1004164,2019-01-08,02:00:53,341,155,,f
1004668,1003547,1003290,2018-08-22,08:25:11,722,316,,f
1004673,1000168,1000277,2021-07-30,03:53:19,175,383,,t
1004674,1000142,1000111,2022-10-11,06:23:44,128,362,,t
1004675,1000365,1000903,2020-01-24,22:37:47,106,236,235,t
1004680,1000582,1003023,2020-08-04,10:51:32,748,468,467,f
1004684,1000561,1001290,2022-11-23,15:33:24,481,473,466,t
1004685,1001403,1002686,2019-03-04,13:42:25,960,58,47,f
1004686,1004499,1000265,2020-09-24,16:40:55,710,62,,f
1004688,1000404,1000099,2021-02-24,07:28:28,724,77,,f
1004689,1002702,1000223,2019-03-10,04:41:04,255,56,49,t
1004694,1002605,1000069,2022-09-11,09:48:16,534,405,399,f
1004696,1004447,1003077,2022-08-17,02:44:14,37,86,,t
1004698,1004117,1003940,2020-06-06,22:58:36,712,50,41,f
1004699,1004339,1001770,2019-01-08,13:15:11,267,283,280,t
1004701,1001592,1003032,2018-12-19,22:49:53,435,18,16,f
1004704,1004526,1003641,2022-02-18,18:21:38,464,492,488,f
1004707,1004726,1001787,2019-07-17,13:40:33,575,284,279,t
1004718,1004488,1004825,2022-07-16,19:03:06,797,404,386,f
1004719,1004905,1004531,2020-12-12,02:45:22,251,493,492,t
1004721,1002965,1003512,2018-04-19,19:23:16,95,351,,f
1004722,1000685,1001626,2021-11-26,17:20:41,765,160,150,f
1004726,1003356,1002805,2021-11-22,08:03:46,474,164,144,t
1004727,1003168,1000444,2022-01-22,01:12:51,808,210,204,f
1004728,1004436,1003808,2022-09-04,18:48:02,774,165,160,t
1004733,1001509,1003977,2020-03-09,14:59:30,354,400,395,f
1004734,1001742,1001875,2022-09-10,14:56:03,491,290,281,f
1004737,1004423,1000001,2020-06-23,17:36:32,277,497,474,t
1000001,1001169,1001808,2020-04-12,05:32:04,591,240,233,f
1000002,1000330,1001221,2021-05-09,12:31:33,794,170,152,t
1000003,1002741,1001062,2019-03-15,00:31:01,160,329,327,f
1000004,1002287,1004516,2022-11-16,11:01:35,952,407,398,f
1000005,1002195,1004274,2018-09-04,05:08:06,638,340,330,t
1000006,1002704,1000275,2021-11-19,11:54:26,730,29,27,t
1000008,1002150,1000689,2021-10-27,06:15:19,638,495,490,t
1000014,1004473,1002966,2022-07-21,02:34:56,196,208,197,f
1000015,1003135,1003759,2020-06-08,01:04:11,176,106,105,t
1000017,1001884,1003047,2019-07-08,09:05:37,511,226,217,t
1000018,1004975,1004604,2016-07-06,11:12:56,183,356,,f
1000020,1004324,1002158,2022-10-29,11:47:00,525,423,,f
1000021,1002370,1002074,2021-05-23,07:47:32,465,493,,f
1000022,1002786,1004734,2018-01-01,13:58:55,722,483,,t
1000023,1003625,1004125,2019-10-30,14:38:43,161,213,199,f
1000026,1004774,1003527,2021-11-06,22:33:17,12,359,349,f
1000028,1004592,1001825,2022-06-19,02:20:10,948,480,475,f
1004739,1003472,1003988,2019-09-03,13:26:08,92,333,313,t
1004740,1004778,1002108,2021-02-16,23:16:11,580,110,96,t
1004742,1001814,1001213,2021-08-30,11:42:22,10,134,126,t
1004744,1000546,1002319,2021-03-16,15:41:14,98,230,222,f
1004747,1002637,1002396,2019-06-16,19:34:15,319,103,101,f
1004750,1002399,1000452,2021-08-14,12:24:54,568,455,439,f
1004753,1004986,1004184,2020-11-02,16:20:02,221,166,164,f
1004757,1002942,1000768,2020-07-17,07:13:14,928,277,267,f
1004764,1001660,1002677,2021-09-22,16:43:45,668,309,296,f
1004768,1004514,1001799,2021-02-13,21:22:46,877,361,353,t
1004770,1004181,1003156,2021-09-05,03:28:38,785,330,,t
1004774,1000065,1003799,2022-10-02,00:44:16,104,471,461,f
1004776,1003610,1002704,2020-02-22,04:07:23,842,418,,t
1000040,1000739,1004924,2022-10-10,08:29:17,997,152,150,f
1000043,1001122,1001985,2022-01-18,10:17:14,795,259,258,f
1000044,1000602,1003221,2022-08-03,18:19:20,623,327,317,t
1000045,1003035,1004712,2022-09-14,01:39:39,461,132,126,t
1000048,1003302,1000890,2021-02-10,22:08:34,107,147,137,t
1000050,1001857,1002942,2022-11-08,09:13:45,833,160,159,t
1000052,1001702,1000486,2022-07-07,07:01:00,790,456,447,f
1000053,1001842,1002543,2017-11-01,21:45:01,153,479,478,f
1000055,1002261,1002801,2020-10-20,09:27:45,358,211,,t
1000058,1003916,1001913,2021-12-29,07:02:27,168,329,327,f
1000059,1002747,1004706,2023-03-24,14:39:17,448,11,,t
1000061,1000007,1003766,2018-05-19,16:05:39,260,143,,f
1000064,1001677,1002486,2018-03-20,12:02:07,129,128,123,f
1000065,1003448,1003197,2021-03-23,13:42:54,145,226,218,f
1000070,1001615,1000396,2022-08-25,00:55:38,541,355,344,f
1000072,1003566,1001220,2021-11-20,03:13:38,237,20,19,t
1000076,1000193,1000237,2022-06-23,05:39:54,12,451,445,f
1000124,1004110,1004638,2016-06-17,04:06:06,614,381,367,f
1000125,1000518,1004176,2022-08-23,17:28:58,15,214,198,f
1000126,1000621,1001562,2022-01-20,16:49:44,247,471,468,f
1000127,1004267,1004846,2018-04-25,18:48:25,470,165,,f
1000131,1001654,1000304,2022-02-13,20:27:17,156,399,392,f
1000133,1003593,1001025,2020-07-28,23:18:30,373,474,458,t
1000135,1003966,1004903,2020-10-13,22:09:04,604,79,68,f
1000137,1002003,1002574,2022-10-26,03:47:04,783,59,49,t
1000138,1003651,1001175,2021-04-20,14:27:12,495,258,,f
1000139,1002611,1002989,2021-11-26,07:50:33,840,434,,t
1000140,1003183,1003774,2021-07-24,15:45:01,609,43,36,t
1000141,1000080,1003874,2018-09-10,05:35:17,345,401,,f
1000142,1001665,1004315,2019-08-04,00:38:19,752,484,,f
1000143,1001374,1003208,2019-08-14,01:07:01,281,272,,f
1000146,1004745,1001632,2021-08-06,18:08:28,524,242,229,t
1000148,1003428,1000859,2022-11-06,23:07:19,604,191,182,f
1000150,1003102,1004941,2020-05-19,15:59:02,493,477,453,f
1000151,1004763,1000531,2020-09-02,01:29:51,948,394,385,f
1000712,1001911,1000654,2021-08-10,23:01:28,219,137,134,f
1000713,1001477,1001379,2020-02-19,12:53:01,706,231,,f
1000715,1000254,1002580,2018-06-05,17:14:15,275,152,151,f
1000718,1001480,1004133,2019-02-12,16:02:34,749,390,,t
1000720,1003359,1001553,2022-07-24,01:12:34,192,287,281,f
1000723,1001438,1003865,2022-11-19,18:25:33,660,230,227,f
1000725,1001927,1003875,2022-03-16,15:25:02,136,64,,f
1002207,1004581,1002303,2019-05-04,06:20:24,500,137,,f
1002210,1004523,1002192,2021-12-04,08:46:57,323,183,174,t
1002212,1000476,1001442,2021-07-03,04:22:29,623,142,,f
1002213,1002627,1001190,2022-02-19,23:58:42,62,213,198,f
1002214,1002334,1002865,2020-06-07,23:08:51,130,311,300,t
1002675,1000294,1001206,2022-04-26,15:31:03,837,476,465,t
1002787,1004645,1002873,2021-03-04,11:01:52,491,433,427,t
1002788,1004548,1002327,2021-06-25,22:39:24,747,440,431,t
1002790,1004461,1001698,2017-10-25,16:36:30,927,224,198,f
1003017,1001619,1001000,2022-01-21,14:09:15,648,433,432,t
1003128,1004517,1003056,2020-09-27,10:15:38,833,484,473,t
1003132,1001750,1002300,2022-08-28,17:37:23,754,38,,f
1003133,1003821,1001079,2019-12-21,22:39:22,951,351,,f
1003238,1003901,1003844,2020-10-29,10:20:58,125,357,344,f
1003239,1004125,1002034,2021-02-18,14:49:22,840,228,,t
1003244,1004953,1001948,2019-08-10,12:19:52,188,257,248,f
1003246,1003410,1002685,2018-03-03,18:48:04,931,12,2,t
1003248,1004452,1002530,2019-09-13,18:51:27,842,429,412,t
1003249,1004738,1001470,2022-03-24,02:41:56,949,195,,t
1000078,1001974,1004829,2020-11-12,11:08:38,831,59,,t
1000079,1001575,1001060,2019-07-02,00:53:46,425,159,,t
1000081,1001049,1004735,2017-08-05,10:49:57,88,325,308,t
1000085,1003541,1001481,2021-05-13,23:15:56,536,181,171,f
1000088,1004625,1002394,2022-03-26,03:00:36,266,369,364,f
1000089,1000877,1001916,2018-06-09,02:57:00,89,310,303,f
1000090,1002955,1002650,2023-05-07,19:02:58,164,188,,t
1000091,1003006,1001184,2022-10-31,04:59:35,996,297,,f
1000094,1001244,1003095,2022-09-12,11:37:12,201,496,490,t
1000095,1004216,1002356,2017-03-08,16:48:13,553,261,246,t
1000097,1003784,1004356,2021-01-12,13:47:53,393,194,,t
1000098,1000907,1004964,2021-07-20,08:54:54,234,46,,t
1000099,1003692,1000196,2022-08-29,15:36:04,61,304,,t
1000100,1001225,1000996,2017-04-11,07:10:37,251,298,291,t
1000105,1001998,1003911,2023-08-30,00:29:07,112,328,,t
1000106,1002483,1003634,2021-10-08,17:29:58,817,447,443,f
1000108,1001618,1000620,2022-07-28,19:07:55,454,66,,f
1000109,1000678,1004339,2020-01-10,07:08:22,412,439,432,t
1000111,1004244,1000782,2019-08-04,00:08:23,347,480,477,f
1000118,1000199,1002732,2017-03-25,12:42:47,152,465,450,f
1000122,1000733,1004858,2019-04-12,07:33:31,867,362,360,t
1000128,1001109,1000469,2022-11-17,01:38:27,228,449,444,t
1000129,1001559,1003190,2023-09-11,23:02:31,910,421,414,f
1000130,1002524,1000071,2019-05-06,05:27:05,669,428,,t
1000132,1000149,1003597,2021-10-28,15:02:35,416,190,183,f
1000134,1001909,1004197,2021-07-01,12:35:42,450,296,279,t
1000136,1004990,1004025,2020-07-21,16:28:28,210,112,108,f
1000144,1004937,1001995,2023-07-14,10:22:47,842,103,,t
1000145,1000849,1002939,2020-11-26,14:46:52,635,390,,t
1000147,1004237,1002698,2021-08-22,00:53:32,871,495,486,f
1000149,1002532,1003653,2021-01-10,08:08:31,889,287,283,t
1000152,1003146,1003306,2023-03-17,03:24:32,359,74,68,f
1000153,1004873,1001136,2022-06-24,03:01:38,789,360,348,t
1000154,1000589,1001954,2021-08-23,18:52:51,988,266,,t
1000156,1003349,1003743,2018-11-14,23:33:55,265,373,365,f
