event_id,event_name,event_type,duration,start_date,end_date,event_creater,rating
1002291,Innotype,Stand-up,140,2019-12-29,2023-09-14,1000016,2.3
1002292,Bubblebox,Play,117,2017-12-15,2023-11-25,1003505,4.4
1002293,Dynabox,Concert,83,2019-07-20,2025-03-20,1000451,2.4
1002294,Tagfeed,Concert,39,2018-08-19,2025-06-15,1001592,2.8
1002295,Fivespan,Stand-up,175,2016-12-09,2025-02-25,1002173,4.2
1002296,Oyondu,Movie,80,2021-06-15,2023-12-21,1002244,1.3
1002297,Linkbuzz,Play,253,2023-01-08,2025-06-17,1003285,4.4
1002298,Abatz,Play,255,2023-11-15,2023-12-22,1003495,4.8
1002299,Agivu,Movie,112,2019-05-27,2024-09-04,1002145,1.8
1002300,Dabtype,Movie,219,2021-01-10,2025-07-15,1000668,4.9
1002301,Quamba,Movie,291,2020-05-05,2023-08-27,1004018,4.7
1002302,Topicblab,Movie,214,2018-05-28,2025-09-27,1003590,4.4
1002303,Zoombox,Concert,70,2022-06-23,2023-12-29,1001349,1.2
1002304,Feednation,Stand-up,82,2023-11-23,2024-01-11,1004773,1.6
1002305,Trilia,Stand-up,190,2021-09-14,2025-10-08,1002698,4.3
1002306,Gevee,Play,210,2022-11-03,2025-11-15,1002870,1.5
1002307,Oozz,Play,146,2018-11-19,2025-01-18,1003119,3.4
1002308,Midel,Play,290,2023-08-30,2025-04-29,1004549,4.6
1002309,Skipstorm,Movie,191,2019-03-25,2024-11-14,1000488,4.1
1002310,Miboo,Stand-up,198,2019-04-24,2025-11-14,1003249,2.1
1002311,Yakitri,Stand-up,131,2020-10-12,2024-02-29,1000938,3.1
1002312,Eamia,Concert,72,2021-09-20,2024-03-29,1002333,4.3
1002313,Gabspot,Movie,223,2022-12-30,2024-05-20,1001739,2.2
1002314,Jetpulse,Play,102,2015-12-03,2024-10-31,1000070,3.6
1002315,Trilith,Concert,59,2023-02-25,2023-10-30,1001496,4.0
1002316,Mymm,Play,210,2015-12-14,2024-11-16,1002231,2.5
1002317,Myworks,Play,51,2019-12-05,2024-01-28,1002623,3.5
1002318,Twiyo,Concert,136,2021-07-29,2023-06-25,1004681,1.2
1002320,Roombo,Movie,220,2018-02-27,2023-12-01,1004397,3.0
1002321,Ooba,Concert,247,2017-12-30,2023-07-19,1000642,2.9
1002322,Yabox,Stand-up,132,2016-07-14,2024-06-09,1000164,2.1
1002323,Livefish,Stand-up,100,2021-07-27,2024-02-04,1004250,4.1
1002324,Tazzy,Play,198,2016-04-11,2023-07-30,1003054,3.8
1002325,Teklist,Play,165,2021-08-28,2024-05-21,1000884,4.4
1002326,Gabtype,Stand-up,272,2017-12-20,2024-11-27,1001027,4.4
1002327,Yamia,Concert,102,2022-01-15,2024-03-19,1000526,4.5
1002328,Skyba,Stand-up,291,2023-09-27,2024-08-01,1001096,2.8
1002330,Wikivu,Concert,263,2020-03-12,2025-09-20,1000343,4.3
1002331,Photobug,Movie,77,2022-11-01,2023-09-14,1003217,4.3
1002332,Edgeblab,Movie,133,2020-12-13,2025-04-28,1001147,4.3
1002333,Blogtags,Concert,106,2022-06-30,2024-11-06,1003389,3.4
1002334,Divanoodle,Stand-up,99,2016-05-05,2025-03-04,1004078,4.1
1002335,Kwinu,Play,60,2022-08-14,2024-11-01,1000654,2.1
1002336,Wikido,Concert,179,2018-01-02,2024-04-21,1004435,1.5
1002337,Aimbo,Concert,191,2021-02-21,2024-12-31,1000675,3.7
1002338,Blogtag,Stand-up,69,2018-11-11,2024-07-12,1004550,3.3
1002339,Topicware,Concert,260,2021-04-29,2023-08-26,1002742,2.5
1002340,Layo,Concert,194,2022-11-08,2024-12-24,1001050,4.4
1002341,Mybuzz,Play,127,2017-03-04,2025-05-17,1003633,3.1
1002342,Rhynoodle,Concert,154,2019-08-02,2023-07-16,1000710,1.2
1002343,Browsebug,Concert,89,2016-01-18,2025-03-19,1000809,2.2
1002344,Yodo,Stand-up,75,2021-11-30,2024-10-27,1003060,4.8
1002345,Quatz,Stand-up,172,2020-09-26,2024-12-27,1001366,5.0
1002346,Kwilith,Concert,97,2023-08-14,2024-03-19,1001722,3.3
1002347,Kaymbo,Stand-up,34,2017-07-02,2023-11-02,1004126,2.8
1002348,Realmix,Concert,99,2016-07-09,2024-06-25,1000569,4.1
1002349,Dynava,Concert,199,2018-02-01,2025-03-31,1002671,4.4
1002350,Mudo,Movie,194,2020-01-19,2024-06-10,1003969,3.2
1002351,Devshare,Stand-up,207,2023-03-18,2024-05-14,1004453,1.5
1002352,Edgeify,Play,246,2022-01-28,2025-06-23,1001871,4.1
1002353,Plajo,Play,39,2016-07-15,2025-09-28,1000077,3.5
1002354,Divape,Concert,279,2016-04-20,2024-06-06,1004550,1.2
1002355,Vimbo,Movie,122,2016-02-04,2025-06-14,1001028,5.0
1002356,Dablist,Stand-up,274,2019-12-26,2025-08-30,1001514,3.1
1002357,Skinix,Concert,115,2018-09-12,2023-06-26,1000788,1.5
1002358,Aibox,Concert,288,2017-04-22,2025-08-02,1004353,3.0
1002359,Riffpath,Stand-up,190,2022-11-06,2025-02-16,1003458,4.3
1002360,Flashset,Play,222,2023-04-19,2023-10-17,1003311,4.1
1002361,Zoombox,Movie,84,2019-02-28,2024-05-24,1000037,4.0
1002362,Dabfeed,Movie,267,2018-01-31,2025-07-06,1000095,3.7
1002363,Skyba,Movie,263,2022-06-12,2025-07-10,1003472,2.8
1002364,Jabberbean,Stand-up,46,2018-10-14,2024-07-06,1003743,3.7
1002365,Kamba,Movie,180,2018-08-22,2023-06-15,1002559,3.9
1002366,Photobug,Movie,101,2023-10-18,2023-12-07,1003613,3.7
1002367,Latz,Play,273,2017-06-14,2025-08-18,1000528,4.0
1002368,Rooxo,Movie,274,2020-10-24,2024-04-18,1004085,3.8
1002369,Zoombeat,Movie,76,2015-12-30,2023-12-01,1002710,4.9
1002370,Zoonoodle,Stand-up,288,2017-05-17,2024-05-11,1002485,4.8
1002371,Flashspan,Play,277,2023-09-01,2023-11-15,1002138,3.5
1002372,Bubbletube,Play,193,2016-03-31,2025-02-21,1002209,1.7
1002373,Ntag,Movie,229,2016-03-03,2025-07-01,1001168,3.4
1002374,Eabox,Concert,161,2016-01-19,2025-06-09,1002432,4.6
1002375,Skiptube,Play,233,2022-01-19,2023-06-01,1000428,1.4
1002376,Skalith,Play,125,2016-12-11,2024-09-05,1002191,2.4
1002377,Katz,Movie,283,2017-11-13,2025-04-30,1002808,4.0
1002378,Feedspan,Concert,49,2018-03-18,2023-09-13,1002713,4.8
1002379,Eadel,Play,272,2017-06-09,2025-07-09,1004974,2.6
1002380,Talane,Play,62,2019-05-17,2025-06-04,1004702,4.7
1002381,Tagchat,Movie,93,2021-05-25,2024-05-29,1004084,2.0
1002382,Babblestorm,Movie,268,2023-02-27,2024-07-18,1001541,3.9
1002383,Zooveo,Movie,255,2016-07-06,2023-12-13,1001149,2.8
1002384,Topiclounge,Concert,212,2019-10-07,2024-12-04,1001916,4.9
1002385,Babblestorm,Stand-up,84,2019-02-04,2024-04-08,1003640,2.6
1002386,Realpoint,Concert,58,2018-07-20,2023-06-04,1003442,2.4
1002387,Devbug,Concert,139,2020-06-12,2024-02-13,1000616,3.6
1002388,Yodel,Stand-up,215,2021-05-30,2025-04-14,1003485,4.4
1002389,Feedfish,Movie,134,2017-09-18,2025-06-23,1001432,4.4
1002390,Brainbox,Movie,50,2020-09-07,2025-08-04,1001589,2.0
1002391,Mymm,Movie,217,2021-08-04,2025-11-09,1001621,4.0
1002392,Oba,Play,115,2015-12-16,2025-04-18,1003170,2.8
1002393,Quaxo,Stand-up,108,2016-10-22,2025-03-26,1001021,1.1
1002394,Jabbertype,Play,263,2023-10-28,2025-10-07,1000551,2.6
1002395,Yombu,Play,187,2022-06-20,2025-01-30,1003969,3.8
1002396,Linkbridge,Stand-up,184,2021-03-05,2025-07-03,1001602,3.7
1002397,Tagchat,Movie,150,2020-12-06,2025-08-17,1003221,3.0
1002398,Wikivu,Stand-up,267,2016-02-15,2025-02-07,1004406,4.7
1002399,Browseblab,Play,184,2020-12-05,2024-08-05,1001094,3.9
1002400,Youtags,Concert,138,2016-02-28,2024-10-18,1004520,2.4
1002401,Pixoboo,Play,200,2017-06-05,2023-10-28,1003337,4.3
1002402,Feedfire,Concert,112,2017-10-23,2024-01-09,1001134,2.4
1002403,Chatterpoint,Stand-up,245,2020-10-25,2024-02-08,1000081,2.4
1002404,Yamia,Concert,117,2020-05-07,2025-09-24,1004348,4.1
1002405,Babbleset,Play,221,2019-08-09,2025-09-01,1003613,4.8
1002406,Photospace,Movie,218,2016-08-05,2025-06-13,1003573,2.0
1002407,Skidoo,Movie,212,2020-10-21,2024-01-03,1001896,4.2
1002408,Oyoba,Stand-up,217,2017-12-06,2025-11-10,1000067,2.4
1002409,Teklist,Stand-up,131,2023-01-25,2023-11-24,1004286,3.3
1002410,Yacero,Concert,290,2017-03-03,2024-07-19,1000215,2.7
1002411,Quamba,Play,174,2019-06-25,2023-12-31,1003020,3.4
1002412,Mybuzz,Stand-up,190,2019-08-19,2023-06-23,1004278,1.9
1002413,Mydo,Concert,122,2021-06-24,2024-11-26,1000736,2.7
1002414,Youfeed,Play,81,2020-10-07,2025-05-31,1001998,2.2
1002415,Skynoodle,Stand-up,119,2019-07-28,2024-03-22,1004773,1.9
1002416,Zoonder,Movie,174,2022-12-05,2024-10-31,1000309,3.6
1002417,Muxo,Stand-up,139,2020-07-26,2025-09-01,1003562,3.5
1002418,Centidel,Movie,289,2022-09-23,2024-04-06,1002879,4.7
1002419,Innojam,Play,125,2019-05-22,2023-08-24,1004629,2.9
1002420,Kazio,Stand-up,284,2015-12-19,2024-07-20,1003186,2.9
1002421,Meevee,Stand-up,170,2018-11-28,2025-09-01,1001098,2.7
1002422,Fiveclub,Concert,94,2022-05-15,2025-03-24,1000717,3.3
1002423,Zooveo,Concert,230,2017-02-21,2024-02-23,1001467,3.6
1002424,Yakidoo,Play,45,2023-06-07,2025-03-04,1003309,2.2
1002425,Jabberbean,Movie,30,2016-01-18,2024-12-24,1000044,3.9
1002426,Thoughtstorm,Movie,209,2016-03-07,2025-07-13,1004601,2.7
1002427,Blogtag,Concert,153,2018-02-07,2024-09-20,1004189,2.4
1002428,Skyvu,Play,58,2020-11-30,2025-02-08,1003223,2.1
1002429,Skipstorm,Stand-up,129,2021-10-26,2023-07-28,1002700,2.0
1002430,Devpulse,Stand-up,211,2021-12-07,2024-10-16,1002974,2.9
1002431,Tazz,Concert,112,2020-11-29,2025-02-02,1000276,3.0
1002432,Photobean,Play,195,2021-07-23,2023-09-02,1004352,3.9
1002433,Edgeclub,Play,293,2022-03-13,2025-10-07,1002704,3.7
1002434,Youfeed,Stand-up,40,2022-10-07,2024-10-18,1001681,1.0
1002435,LiveZ,Concert,176,2016-05-08,2023-11-02,1001678,3.3
1002436,Dabvine,Concert,294,2019-09-15,2025-11-16,1002337,3.4
1002437,Leexo,Movie,131,2017-06-03,2023-06-26,1003126,3.5
1002438,Realmix,Concert,237,2018-10-26,2023-08-11,1000135,2.6
1002439,Bubblemix,Play,118,2021-09-09,2024-11-16,1001031,1.7
1002440,Yodo,Movie,72,2018-12-24,2023-08-23,1000545,3.1
1002441,Twitterwire,Stand-up,175,2022-06-06,2023-12-15,1003453,2.6
1002442,Voolith,Movie,188,2022-10-10,2024-05-12,1004972,2.1
1002443,Topiclounge,Concert,128,2020-05-06,2024-10-27,1000913,2.4
1002444,Skimia,Play,151,2016-03-27,2025-02-19,1004671,3.7
1002445,Voolia,Concert,94,2017-02-08,2024-07-12,1002822,2.6
1002446,Zoomlounge,Stand-up,199,2021-09-21,2025-07-07,1000093,3.1
1002447,Realfire,Concert,193,2017-12-13,2025-06-04,1003742,2.1
1002448,Jayo,Stand-up,256,2017-03-16,2023-12-08,1002268,1.3
1002449,Skidoo,Play,285,2016-08-24,2023-10-06,1001878,1.5
1002450,Tazz,Concert,175,2017-11-11,2024-03-23,1002611,4.0
1002451,Skinix,Concert,77,2023-07-30,2024-02-16,1003710,2.9
1002452,Babbleblab,Concert,61,2023-08-26,2023-10-21,1002520,4.2
1002453,Flipopia,Movie,183,2015-12-23,2025-10-19,1004562,2.4
1002454,Trupe,Stand-up,156,2023-11-19,2024-12-01,1001841,3.9
1002455,Vinder,Movie,120,2023-06-10,2025-08-14,1003998,2.0
1002456,Voonte,Movie,36,2016-08-09,2025-01-02,1000377,3.5
1002457,Oyonder,Stand-up,30,2019-02-26,2023-12-24,1003088,4.6
1002458,Zoomzone,Movie,228,2016-11-15,2023-11-13,1002001,2.1
1002459,Mycat,Stand-up,272,2016-03-07,2025-08-17,1001377,1.6
1002460,Flipopia,Movie,112,2016-06-11,2024-09-08,1000201,3.1
1002461,Browsetype,Movie,191,2016-05-14,2023-06-21,1001870,4.8
1002462,Avavee,Stand-up,161,2016-08-01,2024-01-02,1000393,2.0
1002463,Livetube,Play,208,2021-03-20,2025-02-03,1002989,1.8
1002464,Youbridge,Play,296,2016-11-09,2023-08-23,1003488,4.1
1002465,Topicshots,Movie,283,2017-04-14,2023-11-10,1002113,1.5
1002466,Tazz,Concert,66,2017-06-20,2024-11-18,1000627,1.0
1002467,Kare,Play,291,2018-08-09,2024-12-26,1003266,1.0
1002468,Oyoba,Movie,50,2020-05-07,2024-03-28,1000118,3.2
1002469,Wordify,Concert,273,2021-09-05,2024-06-27,1000996,3.4
1002470,Trunyx,Stand-up,79,2019-06-01,2024-06-04,1004501,3.7
1002471,Topdrive,Movie,215,2022-08-06,2024-01-03,1000234,2.5
1002472,Wordtune,Stand-up,58,2021-09-04,2023-11-02,1000464,2.7
1002473,Roodel,Movie,243,2020-01-25,2025-06-27,1003351,2.2
1002474,Feedfish,Movie,164,2020-12-20,2024-07-18,1003277,1.5
1002475,Meevee,Play,145,2023-06-10,2023-07-26,1004029,4.2
1002476,Buzzshare,Movie,158,2020-01-21,2025-08-24,1001821,2.2
1002477,Tagfeed,Stand-up,187,2016-04-28,2024-03-17,1000650,3.8
1002478,Buzzbean,Concert,52,2022-03-18,2023-08-25,1000578,4.8
1002479,Quamba,Stand-up,71,2022-10-28,2025-06-21,1000257,3.0
1002480,Digitube,Stand-up,135,2021-03-27,2025-07-09,1001777,2.4
1002481,Jabbersphere,Movie,154,2021-03-11,2024-10-11,1001319,4.2
1002482,Devpoint,Concert,117,2017-12-07,2023-08-21,1004213,1.8
1002483,Shufflester,Movie,295,2021-10-08,2023-11-24,1000940,4.8
1002484,Dabshots,Stand-up,222,2021-05-28,2023-08-25,1001697,3.3
1002485,Jetpulse,Play,81,2023-05-11,2024-01-23,1001884,4.9
1002486,Katz,Concert,162,2021-08-26,2023-10-01,1003112,4.4
1002487,Skipfire,Concert,224,2017-09-16,2025-07-27,1002358,3.0
1002488,Browsetype,Movie,252,2023-06-10,2024-01-12,1003249,1.2
1002489,Topicware,Concert,48,2023-09-05,2025-07-16,1001107,2.1
1002490,Jatri,Movie,205,2019-08-24,2025-08-09,1004514,1.6
1002491,Shuffledrive,Movie,287,2016-04-25,2025-11-26,1002536,4.1
1002492,BlogXS,Play,80,2016-06-18,2025-01-21,1004663,2.8
1002493,Eare,Play,52,2016-02-21,2024-04-01,1002433,1.8
1002494,Browsezoom,Movie,119,2023-11-03,2025-11-07,1004764,4.4
1002495,Meezzy,Stand-up,298,2019-04-26,2025-04-07,1004461,5.0
1002496,Roomm,Play,90,2020-11-15,2023-08-10,1002396,2.7
1002497,Jaxnation,Stand-up,93,2016-09-25,2023-10-10,1000024,1.2
1002498,Nlounge,Stand-up,219,2023-03-11,2024-11-23,1000860,3.2
1002499,Tagopia,Concert,93,2022-10-24,2025-10-04,1002810,1.4
1002500,Katz,Movie,274,2021-01-08,2024-05-26,1004502,2.9
1002501,Tagopia,Play,68,2020-09-07,2025-04-30,1002611,3.1
1002502,Blogtag,Movie,197,2019-11-12,2024-02-17,1004472,1.4
1002503,Twimm,Stand-up,98,2021-04-05,2024-02-04,1003759,4.6
1002504,Dabshots,Stand-up,127,2016-03-03,2023-09-11,1003859,1.3
1002505,Brightbean,Play,77,2019-11-23,2025-02-08,1000086,4.3
1002506,Flashspan,Play,125,2017-08-02,2023-11-27,1000138,2.5
1002507,Tazz,Concert,102,2023-05-01,2024-06-20,1004064,4.9
1002509,Gevee,Play,273,2017-06-30,2023-09-07,1004885,3.6
1002510,Meetz,Stand-up,143,2021-09-26,2024-08-27,1000949,2.8
1002511,Buzzster,Stand-up,249,2022-01-08,2023-12-14,1001794,2.0
1002512,Photobug,Movie,231,2017-08-30,2025-07-02,1004197,1.7
1002513,Quatz,Concert,91,2017-03-02,2025-06-01,1003000,3.7
1002514,Quire,Movie,215,2018-05-15,2024-12-29,1000248,2.5
1002515,Tagchat,Movie,119,2021-12-04,2025-11-11,1002673,1.5
1002516,Jaloo,Concert,61,2018-04-24,2024-02-11,1000908,1.7
1002517,Rhyzio,Play,92,2016-07-16,2025-01-11,1004289,4.3
1002518,Jayo,Movie,95,2017-10-03,2025-04-02,1000747,2.4
1002519,Skilith,Concert,143,2017-07-28,2024-03-02,1002920,4.3
1002521,Skibox,Movie,98,2020-12-08,2023-07-27,1004352,3.9
1002522,Thoughtbridge,Concert,202,2018-03-13,2024-08-18,1001518,3.9
1002523,Lazzy,Play,259,2020-01-08,2023-10-21,1004383,4.5
1002524,Centimia,Movie,50,2019-05-06,2025-10-13,1003991,1.3
1002525,Zoonder,Play,164,2019-11-20,2024-09-04,1004564,4.6
1002526,Eadel,Movie,226,2021-10-15,2023-09-12,1002052,3.2
1002527,Dabvine,Stand-up,93,2020-12-06,2025-09-25,1002819,4.4
1002528,Oyope,Concert,111,2023-11-20,2025-08-06,1000854,4.8
1002529,Topicshots,Play,108,2022-06-17,2024-08-02,1000859,3.7
1002530,Kwinu,Movie,72,2017-08-31,2025-02-05,1003818,3.7
1002531,Jabberstorm,Play,267,2017-06-25,2023-12-25,1004781,4.1
1002532,DabZ,Stand-up,184,2021-01-10,2025-03-14,1002428,2.5
1002533,Demivee,Movie,156,2020-12-29,2023-12-13,1002009,4.0
1002534,Yamia,Movie,266,2023-06-19,2025-04-07,1000470,2.0
1002535,Leenti,Stand-up,283,2018-12-02,2024-07-03,1000737,4.9
1002536,Digitube,Movie,195,2021-09-06,2023-08-18,1003450,2.7
1002537,Yodel,Concert,197,2022-03-01,2023-10-09,1003191,2.1
1002538,Zoombeat,Play,68,2018-08-30,2025-09-11,1003979,1.1
1002539,Minyx,Play,73,2022-03-28,2024-04-13,1003826,4.4
1002540,Pixope,Concert,229,2023-07-27,2025-10-16,1002548,3.3
1002541,Topicstorm,Concert,239,2018-02-07,2023-09-15,1004684,1.2
1002542,Feedfire,Movie,231,2017-11-28,2023-12-22,1004787,2.0
1002543,Twimm,Stand-up,81,2019-05-12,2024-11-11,1001266,1.5
1002544,Fivespan,Concert,117,2015-12-16,2023-12-31,1002770,3.3
1002545,Youfeed,Stand-up,149,2017-06-15,2023-08-28,1000971,1.0
1002546,Plajo,Concert,38,2015-12-24,2024-01-26,1003492,2.7
1002547,Izio,Concert,72,2020-05-18,2024-10-05,1000039,2.6
1002548,Katz,Play,206,2020-12-31,2024-10-01,1004874,1.5
1002549,Zoombox,Concert,162,2021-04-10,2025-06-01,1004044,3.3
1002550,Eadel,Concert,38,2020-08-22,2023-07-06,1000566,2.9
1002551,Skyble,Play,288,2019-05-08,2024-12-28,1004021,2.2
1002552,Eazzy,Stand-up,120,2023-03-24,2025-10-08,1000787,3.5
1002553,Gevee,Play,290,2018-12-21,2023-07-01,1001546,1.8
1002554,Yodoo,Concert,275,2017-05-29,2025-04-08,1003430,1.7
1002555,Chatterbridge,Concert,100,2023-07-30,2024-08-31,1004220,4.3
1002556,Shufflester,Concert,233,2021-09-07,2023-07-27,1000989,1.1
1002557,Buzzdog,Movie,227,2023-11-22,2024-09-15,1001951,3.3
1002558,Tazz,Play,167,2020-10-01,2023-07-31,1000980,2.8
1002559,Rhybox,Movie,218,2015-12-07,2024-10-22,1000085,4.4
1002560,Meemm,Stand-up,53,2017-11-02,2024-01-01,1003020,4.4
1002561,Livefish,Movie,72,2016-02-13,2025-02-19,1001352,3.7
1002562,Zazio,Stand-up,122,2019-04-27,2023-08-24,1001546,3.6
1002563,LiveZ,Movie,140,2021-12-08,2025-09-01,1000015,4.8
1002564,Dabshots,Play,256,2019-09-29,2025-09-14,1003737,4.8
1002565,Jabberstorm,Movie,135,2021-12-31,2025-10-18,1000629,2.5
1002566,Skippad,Stand-up,33,2017-11-22,2025-06-20,1000395,2.7
1002567,Agivu,Concert,258,2016-03-12,2023-11-30,1000222,1.7
1002568,Dabshots,Play,261,2017-12-24,2023-12-07,1002593,2.8
1002569,Yodoo,Concert,98,2021-01-01,2023-11-26,1001158,2.6
1002570,Dabvine,Concert,138,2021-03-31,2024-09-05,1002414,4.8
1002571,Feedfire,Concert,296,2016-06-02,2023-10-10,1003888,4.2
1002572,Gabvine,Concert,85,2020-01-30,2025-06-09,1001208,4.1
1002573,Mycat,Movie,251,2016-05-04,2025-10-03,1004538,4.1
1002574,Ooba,Stand-up,134,2019-07-26,2023-09-29,1001673,3.9
1002575,Twitterbeat,Concert,197,2018-07-03,2024-02-09,1004569,3.6
1002576,Cogidoo,Stand-up,64,2023-08-03,2024-11-28,1001246,2.2
1002577,Browsebug,Concert,78,2018-10-21,2025-07-18,1000061,3.0
1002578,Browseblab,Play,280,2022-07-12,2024-04-27,1003434,1.4
1002579,Brainsphere,Stand-up,213,2016-10-03,2025-10-03,1003764,2.9
1002580,Zoombox,Concert,238,2023-08-06,2025-07-30,1002433,4.8
1002581,Quimba,Movie,91,2016-10-28,2024-01-10,1001403,2.6
1002582,Babbleset,Stand-up,161,2021-09-12,2024-01-26,1000153,2.1
1002583,Jayo,Concert,94,2022-01-08,2024-02-26,1000342,1.9
1002584,Dabfeed,Movie,246,2022-08-14,2024-08-29,1001852,4.5
1002585,Topicware,Play,91,2016-09-19,2024-09-10,1001335,3.7
1002586,Jatri,Play,56,2020-09-22,2025-04-28,1002108,2.0
1002587,Rhybox,Stand-up,297,2019-02-16,2025-09-16,1001179,3.0
1002588,Jamia,Stand-up,34,2022-05-03,2024-02-11,1002178,3.3
1002589,Devify,Play,176,2023-03-07,2024-01-05,1001529,3.1
1002590,Quimba,Play,207,2022-11-27,2023-10-19,1002212,4.3
1002591,Yata,Concert,261,2022-05-02,2024-10-05,1003712,3.4
1002592,Skimia,Play,280,2018-02-12,2024-10-02,1004810,2.8
1002593,Tazz,Movie,275,2019-12-01,2025-02-09,1003208,1.8
1002594,Skibox,Play,108,2021-02-19,2025-02-13,1000212,2.4
1002595,Skyndu,Stand-up,202,2018-09-20,2025-09-03,1003886,1.2
1002596,Devshare,Concert,150,2020-05-23,2024-03-15,1002065,2.1
1002597,Gabcube,Play,281,2019-11-24,2024-11-16,1001972,2.0
1002598,Jaxspan,Movie,280,2018-02-19,2023-05-31,1003361,4.5
1002599,Blogtags,Stand-up,43,2019-01-11,2024-01-12,1000930,3.3
1002600,Midel,Stand-up,201,2021-12-20,2024-11-16,1000614,1.4
1002601,Browseblab,Play,278,2020-01-26,2025-07-28,1002394,3.2
1002602,Skiptube,Movie,165,2018-06-26,2023-12-16,1002087,4.9
1002603,Centimia,Play,121,2021-08-09,2023-11-14,1004359,3.9
1002604,Demizz,Concert,97,2018-06-03,2023-08-15,1001986,1.5
1002605,Miboo,Stand-up,42,2018-07-16,2024-02-12,1001727,1.6
1002606,Feedspan,Stand-up,34,2022-08-01,2025-01-22,1002488,4.2
1002607,Myworks,Play,293,2018-04-21,2023-09-30,1004471,4.9
1002608,Skilith,Play,271,2021-04-02,2024-09-28,1000292,2.0
1002609,Wordware,Concert,163,2022-06-01,2025-02-08,1002179,4.5
1002610,Youspan,Play,89,2023-11-21,2025-02-10,1001998,4.8
1002611,Bubbletube,Play,264,2018-01-11,2025-02-11,1000087,4.2
1002612,Flipbug,Play,59,2022-04-16,2023-08-05,1004279,1.6
1002613,Realcube,Play,213,2017-01-02,2024-08-09,1002790,4.2
1002614,Yozio,Movie,177,2023-11-05,2024-05-20,1001816,4.4
1002615,Oyoyo,Concert,297,2019-07-31,2024-03-17,1001517,2.5
1002616,Jabberbean,Play,208,2021-08-28,2023-10-02,1000154,1.5
1002617,Quaxo,Play,45,2019-01-12,2023-10-27,1003962,4.9
1002618,Voolith,Play,213,2022-01-30,2024-06-04,1004139,2.1
1002619,Jaxworks,Movie,154,2018-01-15,2025-01-25,1004416,2.6
1002620,Zoozzy,Play,107,2020-03-21,2024-06-12,1003736,2.8
1002621,Shufflebeat,Stand-up,46,2018-07-23,2024-08-08,1002001,2.3
1002622,Skyndu,Movie,65,2019-05-22,2023-12-25,1003091,4.6
1002623,Yata,Movie,189,2023-09-17,2024-07-03,1003189,3.0
1002624,Digitube,Movie,147,2022-11-29,2024-01-05,1000771,2.8
1002625,Fadeo,Stand-up,66,2023-05-24,2024-06-20,1003791,1.6
1002626,Thoughtstorm,Stand-up,57,2017-01-01,2023-10-14,1000081,3.2
1002627,Skaboo,Concert,167,2017-01-05,2023-12-07,1001908,1.2
1002628,Devify,Play,99,2023-10-13,2024-06-03,1004668,4.2
1002629,Trupe,Movie,83,2016-01-04,2025-02-27,1004366,2.2
1002630,Jaxspan,Concert,191,2020-01-03,2023-07-07,1002692,2.6
1002631,Wikivu,Stand-up,93,2021-06-03,2024-09-08,1001477,2.3
1002632,Voonix,Play,132,2020-12-01,2024-10-16,1002204,3.2
1002633,Skimia,Play,64,2018-06-11,2024-02-25,1001957,2.8
1002634,Vimbo,Movie,229,2022-12-08,2024-09-17,1001522,1.4
1002635,Wordify,Stand-up,104,2019-06-12,2025-08-09,1001702,5.0
1002636,Oyope,Stand-up,213,2023-07-02,2025-04-14,1004155,4.8
1002637,Twitterwire,Movie,125,2018-11-18,2024-12-22,1002310,1.5
1002638,Devbug,Movie,237,2023-11-17,2024-02-03,1001200,2.9
1002639,Oyoba,Concert,204,2019-11-08,2023-10-03,1004828,3.1
1002640,Skilith,Stand-up,244,2020-08-17,2023-11-17,1003263,3.7
1002641,Meembee,Concert,221,2020-03-13,2023-07-29,1003811,3.0
1002642,Realblab,Concert,79,2016-07-11,2023-06-30,1002527,1.6
1002643,Feedfish,Movie,81,2020-04-22,2024-03-15,1002642,1.8
1002644,Kwinu,Concert,297,2020-12-27,2024-04-01,1004834,4.4
1002645,Skinte,Stand-up,61,2018-03-27,2024-03-17,1003795,3.6
1002646,Dablist,Concert,71,2021-10-10,2025-08-09,1001965,2.2
1002647,Skipstorm,Stand-up,114,2016-04-01,2025-06-07,1003721,4.6
1002648,Jatri,Play,251,2021-04-10,2024-01-30,1004906,3.1
1002649,Aimbu,Movie,162,2022-07-01,2025-07-10,1004332,2.0
1002650,Kazu,Stand-up,132,2018-01-18,2025-02-11,1003663,3.3
1002651,Zoonder,Stand-up,132,2018-09-16,2024-05-21,1001794,2.6
1002652,Kanoodle,Concert,246,2023-02-08,2024-01-25,1002753,5.0
1002653,Zoombeat,Play,172,2019-05-07,2025-01-09,1001541,1.8
1002654,Voonte,Concert,122,2023-03-29,2025-01-05,1003103,3.1
1002655,Quinu,Play,86,2016-10-09,2025-02-03,1004734,3.9
1002656,Zoombox,Concert,217,2018-07-25,2024-04-12,1002640,2.9
1002657,Vitz,Movie,192,2022-01-16,2023-06-16,1000259,3.3
1002658,Mynte,Concert,66,2022-01-08,2025-07-07,1002012,2.8
1002659,Tagpad,Concert,133,2020-01-22,2024-07-31,1004920,3.2
1002660,Ainyx,Stand-up,44,2017-07-05,2023-06-18,1004678,3.1
1002661,Geba,Play,159,2022-05-06,2024-11-29,1004269,2.9
1002662,Jabberbean,Movie,140,2018-09-03,2024-02-01,1003789,2.9
