rent_id,event_id,rent_price,rent_duration,available
1004989,1002560,290,3,t
1004990,1002177,513,14,t
1004991,1004002,917,1,f
1004992,1001926,402,5,f
1004993,1000452,149,3,t
1004994,1004921,143,145,f
1004995,1000863,730,3,t
1004996,1002835,825,3,f
1004997,1000299,294,7,f
1004998,1002212,737,1,t
1004999,1000452,654,365,t
1005000,1002655,958,5,f
