venue_id,venue_name,address,zip_code,rating,company_id
1001597,Farmco,178 Hovde Trail,10502,2.2,1003342
1001598,Nelson,75581 Stephen Center,60481,1.8,1002711
1001599,Norway Maple,13 Del Sol Way,61743,2.9,1003091
1001600,Emmet,757 Kinsman Crossing,35243,4.9,1000651
1001601,Armistice,63 Forest Dale Crossing,6081,2.8,1003553
1001602,Shasta,48253 Hovde Junction,13602,3.5,1000129
1001603,Talmadge,44089 Thierer Crossing,55990,2.5,1002061
1001604,Park Meadow,7 Dahle Point,98278,4.5,1000527
1001605,Sunbrook,2770 Susan Junction,24256,4.6,1002683
1001606,Northridge,9 Independence Hill,32110,2.2,1002086
1001607,Dottie,268 Orin Park,14779,4.4,1003888
1001608,Harper,9292 Village Green Way,15676,1.0,1001100
1001609,Tennessee,4 Elgar Terrace,2766,3.7,1000752
1001610,Mcguire,29 Fordem Junction,14901,2.0,1004540
1001611,Burning Wood,41 Manufacturers Way,18821,3.5,1003016
1001612,Hanover,59411 Arrowood Road,48041,4.2,1000533
1001613,Annamark,99574 Waywood Place,54401,2.6,1002912
1001614,Anniversary,7 John Wall Parkway,76059,2.5,1001360
1001615,Russell,22 Sloan Street,80840,4.1,1004678
1001616,Lillian,5 Bartillon Alley,57039,3.0,1004485
1001617,Steensland,55 Shoshone Trail,78237,1.9,1000738
1001618,Charing Cross,390 Randy Parkway,58570,1.6,1003540
1001619,Mandrake,05 Hoepker Alley,60660,3.5,1004104
1001620,Hintze,20 Anhalt Road,56385,1.9,1000525
1001621,Mayer,5 Sundown Place,52404,3.0,1000489
1001622,Melrose,41747 Declaration Alley,38226,4.6,1001093
1001623,Carey,6644 Beilfuss Hill,20624,4.7,1001780
1001624,Anzinger,55019 Forster Lane,26032,3.3,1004151
1001625,Tony,3 Northview Plaza,38771,1.4,1003230
1001626,Morningstar,5 Mifflin Hill,33778,1.0,1001674
1001627,Thompson,391 Mccormick Court,44264,1.6,1002504
1001628,Fallview,9 Gale Park,95338,2.2,1000779
1001629,Fieldstone,49155 Iowa Street,23421,4.0,1003466
1001630,Utah,799 Heffernan Place,74083,4.8,1001645
1001631,Holy Cross,46 Autumn Leaf Point,46036,1.1,1001953
1001632,Roxbury,6663 Summit Street,29360,3.4,1001907
1001633,Haas,27 Butterfield Avenue,34669,3.8,1000106
1001634,West,3 Crowley Point,95919,1.9,1003752
1001635,8th,1 Northwestern Parkway,1010,3.2,1000217
1001636,Russell,36 Sunnyside Trail,1013,4.8,1000542
1001637,Melrose,697 Fieldstone Trail,1106,2.7,1002506
1001638,Anthes,99 Larry Drive,51656,3.2,1002086
1001639,Manufacturers,344 Messerschmidt Drive,66740,4.4,1003856
1001640,Schurz,90 Stoughton Point,71725,1.8,1004262
1001641,Weeping Birch,43977 Claremont Drive,93512,1.9,1004068
1001642,Oak,2450 Comanche Way,55435,2.5,1001769
1001643,Moulton,7 Monument Trail,12151,3.8,1001236
1001644,Memorial,95512 Mcbride Street,22980,1.5,1003456
1001645,Oakridge,37345 Del Sol Hill,5038,3.9,1001799
1001646,Bobwhite,4 Tennyson Trail,46561,3.4,1003117
1001647,Bellgrove,6 Oakridge Parkway,27513,3.5,1001069
1001648,Meadow Ridge,7764 3rd Terrace,48503,3.8,1001245
1001649,Cherokee,961 Arkansas Drive,7604,1.4,1001566
1001650,Drewry,5 Derek Terrace,38834,4.4,1002834
1001651,Barnett,191 Kipling Junction,44035,4.1,1001750
1001652,Service,82 Hallows Park,30667,4.9,1002440
1001653,Debs,0 Trailsway Circle,84751,1.7,1000610
1001654,Kinsman,6775 Heath Lane,15684,3.5,1000033
1001655,Stoughton,59116 Sunnyside Plaza,15020,4.1,1002788
1001656,Hoffman,497 Kings Junction,84403,2.1,1001572
1001657,Schmedeman,3121 Valley Edge Court,8246,1.6,1003096
1001658,Goodland,9635 Transport Crossing,76667,4.6,1003938
1001659,Vahlen,46520 Knutson Crossing,93924,1.1,1003605
1001660,Dahle,92462 Westerfield Alley,4068,2.7,1002703
1001661,Dennis,29859 Russell Alley,2451,4.1,1002414
1001662,Di Loreto,07903 Fulton Street,77575,4.1,1003524
1001663,Hoffman,4 Dawn Lane,77047,2.8,1000137
1001664,Grover,95 Paget Road,16344,4.6,1000502
1001665,Kinsman,8 Del Mar Road,15620,1.4,1003229
1001666,Mayer,220 Pepper Wood Circle,12148,1.1,1003591
1001667,Delladonna,8 Algoma Lane,10018,1.5,1002802
1001668,Schmedeman,40235 Loeprich Park,27292,4.0,1002975
1001669,Ilene,86340 Dottie Terrace,11249,2.7,1001300
1001670,School,95703 Village Green Point,30108,4.4,1000566
1001671,Hoffman,2742 Bluestem Road,68377,1.9,1004086
1001672,Onsgard,74 Melody Road,58009,1.2,1004135
1001673,Spohn,03315 Hoepker Pass,23071,4.1,1000508
1001674,Larry,54 Blackbird Way,77708,2.2,1002982
1001675,New Castle,00 Oak Trail,79603,4.0,1001587
1001676,Emmet,1 Dwight Terrace,37342,2.2,1003510
1001677,Shelley,14919 Loeprich Crossing,30005,2.3,1003209
1001678,La Follette,7 Bluejay Center,98351,5.0,1004387
1001679,Scofield,6688 Meadow Ridge Street,61275,1.9,1001073
1001680,Golf View,0070 Norway Maple Court,49639,3.6,1002773
1001681,Walton,456 Veith Lane,28371,1.5,1003113
1001682,Kingsford,7405 Dunning Avenue,20670,3.3,1001589
1001683,Charing Cross,97 Manufacturers Drive,47994,4.7,1003927
1001684,Loeprich,0531 Judy Plaza,95471,3.5,1004895
1001685,Ronald Regan,827 Mockingbird Center,74560,4.1,1000604
1001686,Westerfield,40914 Sunfield Court,60189,4.9,1003531
1001687,Banding,158 Hovde Center,12106,4.7,1002928
1001688,Karstens,2 Stoughton Crossing,75201,2.7,1003218
1001689,Redwing,6675 Upham Trail,49534,2.6,1000629
1001690,Fisk,45605 Redwing Way,15066,1.6,1004535
1001691,Katie,596 Harbort Lane,62848,3.9,1003566
1001692,Loomis,4150 Hudson Junction,98117,1.3,1003305
1001693,Montana,14 David Trail,48315,1.8,1000346
1001694,Morning,6 Ohio Court,45779,2.4,1000969
1001695,Haas,02 Weeping Birch Way,35549,3.6,1002484
1001696,Prairie Rose,5 4th Point,26074,4.5,1004630
1001697,Vera,046 Evergreen Park,46385,3.4,1003308
1001698,Bonner,876 Pankratz Lane,71726,1.2,1000729
1001699,Michigan,69 Sherman Circle,71439,4.0,1004099
1001700,Steensland,3937 Redwing Center,44889,4.9,1000054
1001701,4th,610 Vermont Way,12981,2.3,1001554
1001702,Kipling,37121 Spenser Pass,51046,3.7,1001986
1001703,Calypso,95477 Doe Crossing Junction,66408,3.9,1002002
1001704,Mallard,9 Meadow Valley Junction,98513,3.3,1004426
1001705,Maple Wood,7335 Hansons Avenue,46240,4.4,1004096
1001706,Leroy,4727 Brickson Park Parkway,51334,1.3,1002838
1001707,Towne,8424 Rowland Lane,33054,3.5,1004437
1001708,Havey,5502 Gina Street,78344,1.3,1003636
1001709,Dawn,6837 Algoma Point,98402,2.2,1003911
1001710,Sunbrook,4988 Veith Alley,75432,1.2,1001420
1001711,Stephen,681 Menomonie Point,13691,1.7,1002797
1001712,Rutledge,6 Graceland Plaza,73110,2.3,1002729
1001713,Tony,4 Thackeray Park,32407,4.9,1000469
1001714,Corben,64724 Victoria Parkway,16029,4.4,1001440
1001715,Prairieview,96285 Hallows Circle,23457,2.9,1002804
1001716,David,736 Towne Crossing,42024,4.5,1000809
1001717,Jenifer,16476 Rigney Alley,89801,1.7,1003827
1001718,Delladonna,10469 Carpenter Road,98312,3.7,1004639
1001719,Sommers,0 Kim Pass,78872,4.5,1000354
1001720,Derek,18 Toban Circle,5343,1.4,1001479
1001721,Sugar,306 Cherokee Court,8512,2.0,1001963
1001722,Dayton,91 Kropf Avenue,38356,1.1,1002129
1001723,Red Cloud,14511 Huxley Alley,72560,3.3,1001002
1001724,Milwaukee,905 Dapin Avenue,54914,1.2,1000300
1001725,Steensland,3 North Way,36521,4.9,1000945
1001726,Grayhawk,19 Eagle Crest Road,50327,1.5,1002169
1001727,Ohio,78 Bartillon Street,26374,4.4,1004273
1001728,Fair Oaks,5086 Gina Drive,56324,4.9,1001793
1001729,Warbler,3775 Crownhardt Hill,53104,1.4,1003576
1001730,Forster,006 Charing Cross Trail,37051,5.0,1003154
1001731,Iowa,623 Eastlawn Avenue,83520,3.3,1002292
1001732,Jenna,673 Main Way,8844,2.5,1004078
1001733,Waubesa,4884 Butterfield Junction,41421,1.7,1002356
1001734,Bultman,1674 Carberry Crossing,88004,2.8,1002483
1001735,Monument,3 Canary Trail,97413,1.5,1002712
1001736,Nevada,9293 Center Road,76660,4.8,1003450
1001737,Northland,809 Forster Court,48834,3.2,1003889
1001738,Victoria,8948 Graedel Hill,68069,4.9,1000005
1001739,Clove,1831 Ronald Regan Street,61027,4.9,1000248
1001740,Kinsman,092 Bobwhite Place,2726,4.6,1003366
1001741,Karstens,9193 Shasta Parkway,32456,1.7,1000063
1001742,Upham,5115 Wayridge Center,43973,2.3,1002968
1001743,New Castle,42239 Union Drive,57381,3.9,1002961
1001744,Sunbrook,65 Raven Terrace,15143,1.1,1001713
1001745,Basil,6 Lighthouse Bay Lane,84328,2.2,1002087
1001746,Prairie Rose,5 5th Park,22542,4.4,1001415
1001747,Vermont,6 Ridgeview Crossing,67467,3.3,1001406
1001748,Melvin,4914 Kropf Plaza,25635,4.2,1002989
1001749,Holmberg,3479 Derek Circle,15122,4.4,1001873
1001750,Annamark,46 Reinke Avenue,23709,1.3,1003487
1001751,Corry,22 Messerschmidt Street,56280,4.8,1001921
1001752,Leroy,13077 Utah Pass,94020,1.2,1003611
1001753,Moulton,7842 Orin Drive,46911,3.2,1002332
1001754,Bellgrove,5 Fremont Junction,98376,3.8,1002493
1001755,Cambridge,67926 Muir Pass,2802,4.9,1002339
1001756,Declaration,40057 Evergreen Junction,48363,2.0,1002678
1001757,Kenwood,83529 Carberry Pass,77655,2.9,1004139
1001758,Mendota,0 Barnett Lane,40229,4.1,1004993
1001759,Victoria,5 Arkansas Crossing,29111,3.9,1002179
1001760,Corscot,11097 Towne Avenue,70043,5.0,1000486
1001761,Mendota,0447 Scofield Crossing,11783,1.5,1001506
1001762,Main,52 Londonderry Street,36853,2.7,1002680
1001763,Westridge,36796 Kensington Center,60088,1.2,1002073
1001764,Thierer,87240 Columbus Lane,38332,2.8,1003214
1001765,East,76 Ridge Oak Trail,71432,1.5,1002188
1001766,Merchant,6690 Bartillon Way,47387,2.0,1001115
1001767,Graedel,5425 Kensington Drive,46759,1.8,1001837
1001768,Hazelcrest,1812 Vermont Plaza,39307,3.1,1000964
1001769,Dennis,12 Dapin Center,75751,3.9,1000780
1001770,Surrey,1159 Spohn Court,95246,1.8,1002867
1001771,Montana,639 Everett Terrace,22560,3.0,1001884
1001772,New Castle,9 Barby Avenue,67117,4.4,1002221
1001773,Dayton,892 Thackeray Crossing,77701,3.6,1002297
1001774,6th,8 Cordelia Alley,52361,2.1,1002673
1001775,Helena,45090 Village Center,74857,2.1,1003348
1001776,Debs,6 Sutherland Junction,44904,2.1,1000101
1001777,Meadow Vale,96 Russell Way,63070,3.8,1002100
1001778,6th,924 Bonner Road,17776,2.5,1002610
1001779,Jackson,0 Lake View Terrace,79401,4.5,1001981
1001780,Northridge,9 Ridgeview Street,14808,3.3,1001107
1001781,North,4432 Esch Avenue,52761,4.5,1002750
1001782,Arizona,62979 Westridge Point,46960,1.9,1004485
1001783,Kennedy,13 Darwin Center,46530,1.8,1000406
1001784,Debs,5782 Johnson Park,41064,4.5,1003464
1001785,Ronald Regan,6 Gale Alley,37881,4.7,1004026
1001786,Glendale,3 Mccormick Point,56584,4.1,1002111
1001787,Ridgeview,9 Morningstar Hill,33022,3.6,1004107
1001788,Pennsylvania,8 Continental Alley,30080,3.8,1000305
1001789,Kedzie,3 Glacier Hill Plaza,33436,3.6,1002704
1001790,Dunning,8 Johnson Center,7836,1.3,1003100
1001791,Luster,35429 Colorado Park,79372,1.0,1002020
1001792,Spaight,446 Ludington Lane,10110,3.5,1002244
1001793,Everett,4646 Pearson Parkway,28323,5.0,1001598
1001794,Redwing,81324 Chinook Plaza,23093,2.0,1002879
1001795,Stone Corner,9565 Browning Parkway,15345,2.7,1000445
1001796,Hoffman,6 Erie Hill,22749,4.3,1003677
1001797,Packers,5692 Dexter Junction,40165,2.1,1004167
1001798,Aberg,085 Morningstar Avenue,45160,3.7,1003826
1001799,Stuart,773 Debs Circle,65247,3.6,1003414
1001800,Ridgeview,85 Onsgard Parkway,30576,2.9,1000722
1001801,Hagan,332 Randy Center,56042,1.8,1003540
1001802,Arrowood,2186 Pierstorff Center,67446,4.8,1001088
1001803,Golf,4 Bluestem Center,20744,2.3,1002812
1001804,Golf View,7055 Di Loreto Alley,92385,2.0,1000674
1001805,Express,968 Lunder Trail,68521,3.5,1003207
1001806,Clyde Gallagher,05 Nova Point,15935,3.3,1004222
1001807,Arapahoe,71375 Memorial Crossing,68045,1.6,1003165
1001808,Lake View,40502 Bayside Avenue,38126,1.3,1002491
1001809,Morningstar,08417 Susan Hill,37057,1.2,1003982
1001810,Laurel,7 Donald Plaza,29332,1.6,1003621
1001811,Thackeray,73535 Welch Lane,5678,3.3,1000939
1001812,Troy,1 Grim Circle,61358,2.7,1002077
1001813,Gulseth,653 Nobel Junction,72756,1.4,1002618
1001814,Corscot,2 Judy Terrace,59856,2.8,1001103
1001815,Lotheville,8 Amoth Junction,96769,2.4,1002706
1001816,Spenser,1191 Derek Alley,3897,1.1,1004286
1001817,Pleasure,56 Johnson Street,96755,2.6,1003306
1001818,American Ash,47814 Shopko Drive,65710,1.2,1003698
1001819,Dovetail,59 Main Point,51601,1.0,1004270
1001820,Scoville,56100 Schlimgen Center,37617,2.5,1001298
1001821,Killdeer,5 Warbler Junction,59830,3.3,1004751
1001822,Sommers,31 Rigney Place,41003,2.5,1001172
1001823,Blackbird,91302 Heffernan Plaza,45322,2.1,1002741
1001824,Katie,573 Eggendart Pass,90501,3.7,1001080
1001825,Scoville,2 Schurz Hill,48381,4.7,1004113
1001826,Warbler,9560 Banding Drive,7827,4.9,1000206
1001827,North,72 Transport Center,14804,1.9,1002128
1001828,Heffernan,4845 Rieder Lane,55757,1.3,1000589
1001829,Maryland,84705 Everett Lane,18342,1.1,1003211
1001830,Annamark,89 Kennedy Terrace,6418,4.8,1004882
1001831,Kings,1 Vahlen Lane,26041,2.7,1003624
1001832,Moulton,9590 Truax Place,17261,5.0,1003821
1001833,Heffernan,460 American Ash Circle,19522,1.0,1000084
1001834,Sunnyside,0 Reinke Road,17068,1.2,1004112
1001835,Meadow Valley,75 Chive Hill,4617,4.3,1003190
1001836,Mockingbird,5161 Prairie Rose Trail,92705,3.7,1002319
1001837,Towne,01 Sauthoff Way,25943,1.9,1001113
1001838,Lawn,102 International Point,29689,4.1,1000114
1001839,Shasta,1 Union Trail,37149,4.4,1001399
1001840,Atwood,60 Bunker Hill Center,38113,3.4,1003978
1001841,Blaine,44 Kings Road,38563,3.9,1000131
1001842,Dapin,736 Tony Park,62365,1.6,1000131
1001843,Hollow Ridge,54126 Pennsylvania Plaza,13803,1.9,1002565
1001844,Cottonwood,7551 Ronald Regan Trail,49349,1.1,1001850
1001845,Elmside,710 Debra Trail,53205,4.5,1000932
1001846,Hoepker,8 Carey Parkway,26404,3.9,1002272
1001847,Utah,256 Little Fleur Plaza,63531,3.0,1000879
1001848,Loeprich,4 Waywood Way,25047,1.6,1004971
1001849,Bashford,7 Memorial Avenue,4238,2.3,1004182
1001850,8th,18790 Mcguire Trail,61859,1.4,1003824
1001851,Dexter,88900 Columbus Crossing,46730,2.0,1004482
1001852,Little Fleur,87636 Petterle Court,69221,2.2,1001998
1001853,Lakeland,06 Westridge Avenue,74650,3.8,1000931
1001854,Dawn,95 Emmet Parkway,28694,3.9,1002330
1001855,Debra,26994 Redwing Hill,93274,4.2,1004813
1001856,Longview,56124 Roxbury Lane,68734,2.4,1003313
1001857,Almo,7 Grim Street,12743,1.4,1004129
1001858,Old Shore,99245 Utah Point,41630,4.9,1004189
1001859,Fulton,0 Dovetail Drive,87820,1.3,1002302
1001860,Canary,9 Gerald Center,37347,2.0,1003989
1001861,Johnson,20 Anhalt Junction,94922,1.6,1001073
1001862,Troy,04 David Street,12411,2.6,1001369
1001863,Eggendart,848 Kropf Crossing,50261,2.2,1001276
1001864,Shoshone,5 Sheridan Place,16633,3.9,1003251
1001865,Stone Corner,93 Vera Lane,1009,2.3,1002770
1001866,Dahle,9492 Carpenter Trail,28423,2.8,1003660
1001867,Red Cloud,1 Manley Hill,75119,1.7,1000436
1001868,Eastwood,03 Everett Court,36268,3.5,1004722
1001869,Dexter,96 Longview Crossing,71944,1.7,1003171
1001870,Cody,92108 Beilfuss Parkway,36862,4.7,1001189
1001871,Hoard,3786 Fairview Crossing,8043,1.8,1004178
1001872,Havey,84 Logan Trail,24431,3.1,1003359
1001873,Michigan,17811 Fairview Avenue,43006,1.3,1000951
1001874,Canary,49 Cascade Pass,49425,2.4,1003193
1001875,Main,9570 Pond Lane,12942,2.9,1001718
1001876,Warrior,5 Service Avenue,72137,3.4,1003947
1001877,Jay,22595 Coleman Parkway,13476,1.5,1004144
1001878,Graedel,3446 Nancy Circle,65723,3.7,1003753
1001879,Alpine,54 Forest Dale Drive,72851,1.7,1000162
1001880,Loomis,15 Hoard Place,41774,1.8,1003742
1001881,Vernon,37 Charing Cross Way,45841,3.1,1001321
1001882,Springs,16 Vidon Circle,43542,3.1,1002749
1001883,Forster,4841 Heath Lane,72372,3.9,1001196
1001884,Kropf,7 Corry Crossing,3839,2.0,1003603
1001885,Logan,72 Mockingbird Terrace,43844,2.7,1004441
1001886,Troy,2 Mcbride Place,84526,2.7,1000862
1001887,Lawn,399 Autumn Leaf Alley,64158,4.5,1004985
1001888,Dorton,6092 Esker Trail,16117,4.3,1000670
1001889,Coolidge,2 Mendota Center,72715,4.6,1003639
1001890,Bultman,4 Shasta Plaza,27826,2.5,1000135
1001891,Clove,7 Grayhawk Way,72932,4.7,1004419
1001892,Transport,82955 Comanche Street,92036,3.9,1003769
1001893,Valley Edge,440 Bultman Avenue,55434,4.2,1002480
1001894,John Wall,63 South Hill,40076,1.5,1003442
1001895,Briar Crest,7365 Mallard Avenue,72753,3.3,1003980
1001896,Lake View,427 Straubel Crossing,85336,3.4,1001472
1001897,Havey,84704 Granby Pass,75446,4.0,1001566
1001898,Havey,9104 Mendota Street,46051,4.4,1004035
1001899,Commercial,178 Utah Junction,61420,3.2,1001559
1001900,Moulton,476 Oak Way,42565,3.7,1003624
1001901,Sloan,98 Kedzie Pass,24927,4.2,1002657
1001902,Thackeray,45 Arrowood Junction,23486,4.4,1000424
1001903,Bluestem,2 Hoard Lane,50528,3.4,1001250
1001904,Charing Cross,0754 Havey Terrace,43739,2.0,1001216
1001905,Harbort,41554 Onsgard Terrace,3241,4.7,1002094
1001906,Florence,42 Troy Lane,44666,2.5,1000040
1001907,Pennsylvania,65 Dawn Point,87401,4.5,1001847
1001908,Shopko,08874 Calypso Circle,75071,1.6,1000832
1001909,Roxbury,182 Lake View Terrace,76107,5.0,1001646
1001910,Quincy,65597 Schiller Park,41839,4.5,1003881
1001911,Kedzie,72785 Cordelia Pass,15615,2.4,1004774
1001912,Burning Wood,9 Shoshone Terrace,70031,4.0,1003729
1001913,Cambridge,10 Mayfield Way,4274,3.3,1003179
1001914,Pleasure,85 Cherokee Street,41017,3.4,1000694
1001915,Sauthoff,55 Green Ridge Avenue,77962,4.3,1001736
1001916,Columbus,37601 Colorado Crossing,60920,4.9,1001990
1001917,Mosinee,8 Debra Alley,48917,2.6,1002179
1001918,Upham,677 Garrison Road,65679,4.9,1000358
1001919,Graedel,6 Transport Center,34286,1.8,1001243
1001920,Farmco,11322 Little Fleur Terrace,43019,3.5,1003229
1001921,Old Shore,90385 Upham Court,7764,1.2,1000719
1001922,Veith,1 Gateway Crossing,64485,3.4,1004275
1001923,Shelley,681 Glendale Parkway,21601,4.9,1001696
1001924,Erie,16 Forster Court,47882,3.4,1004752
1001925,Nobel,615 Burrows Lane,74430,2.3,1003879
1001926,Texas,49 Westerfield Street,4358,1.5,1003355
1001927,Warner,7897 Waywood Street,49202,4.3,1002446
1001928,Victoria,14 Starling Lane,18104,1.6,1000048
1001929,Westridge,47279 Chinook Circle,27541,1.1,1000622
1001930,Elgar,79 Grasskamp Street,58640,1.1,1003167
1001931,La Follette,493 Larry Avenue,89833,1.3,1000846
1001932,Everett,95456 New Castle Pass,98220,3.0,1001603
1001933,Corry,8523 Carey Road,56063,3.9,1001373
1001934,Milwaukee,2767 Carpenter Place,84764,4.6,1004124
1001935,Hallows,8050 Darwin Crossing,18621,4.7,1004673
1001936,Barnett,808 Summerview Plaza,13641,4.1,1002499
1001937,Northfield,89514 Fallview Trail,71251,2.0,1000224
1001938,Forster,7789 Charing Cross Pass,17249,1.6,1003830
1001939,Messerschmidt,35 Granby Center,44115,3.1,1002958
1001940,Charing Cross,91 Pearson Way,29803,3.5,1001123
1001941,Morrow,6529 Namekagon Park,92321,4.6,1002716
1001942,Sachs,82 Artisan Plaza,28332,1.7,1003478
1001943,Dwight,64 Kim Hill,11560,3.4,1003507
1001944,Bluestem,384 Messerschmidt Court,37705,2.2,1004119
1001945,Namekagon,4 Merrick Circle,66970,3.3,1002086
1001946,Gina,140 Bultman Plaza,61423,3.3,1001097
1001947,Blue Bill Park,89479 Springs Circle,74901,1.8,1003237
1001948,Pepper Wood,7 Hanson Junction,22482,1.2,1001793
1001949,Scoville,0 Crowley Parkway,5732,1.5,1001075
1001950,Cambridge,6133 Anthes Street,91001,3.1,1003416
1001951,Menomonie,3188 Beilfuss Trail,91335,2.9,1004069
1001952,Magdeline,116 Meadow Valley Street,22969,3.9,1001067
1001953,Thackeray,9694 Roxbury Parkway,55330,4.2,1004024
1001954,Schurz,2 Anthes Way,83852,1.7,1000029
1001955,Village Green,7 Messerschmidt Hill,27915,5.0,1001015
1001956,Mitchell,7 Mayer Pass,36010,1.7,1000481
1001957,Iowa,973 Becker Hill,49740,4.6,1000187
1001958,Cardinal,596 Delladonna Plaza,11566,1.1,1003216
1001959,Red Cloud,7 Onsgard Alley,15440,4.6,1003452
1001960,Heffernan,1013 Westport Crossing,53963,3.6,1000884
1001961,Lake View,0673 Jenifer Hill,78541,2.9,1000505
1001962,Florence,95 Anderson Park,1008,1.2,1001242
1001963,Texas,73 Dunning Alley,67664,4.4,1002622
1001964,Rigney,99505 Continental Parkway,53931,3.8,1004524
1001965,Crownhardt,67724 Meadow Ridge Avenue,20854,2.8,1001502
1001966,Roxbury,97438 Hallows Way,75488,3.8,1001508
1001967,Grayhawk,09 Red Cloud Plaza,46063,2.4,1002413
1001968,Mcbride,65085 Rowland Drive,80801,1.1,1004085
1001969,Johnson,557 Vermont Parkway,27883,1.5,1001631
1001970,Acker,72 School Lane,77372,2.7,1000175
1001971,Montana,9951 Homewood Junction,43332,2.9,1000887
1001972,Oak Valley,666 Aberg Lane,11963,3.7,1000717
1001973,Pawling,1340 Weeping Birch Road,58218,2.2,1003230
1001974,Bartelt,51 Butterfield Parkway,59425,2.8,1004442
1001975,Larry,46 Ronald Regan Avenue,21782,1.9,1004558
1001976,Dottie,432 Morning Way,31714,3.4,1004696
1001977,Golden Leaf,113 Express Alley,49781,4.8,1002881
1001978,Sommers,14 Armistice Place,8561,4.5,1003585
1001979,Hooker,90158 Cambridge Way,94128,4.0,1004920
1001980,Crest Line,133 Bashford Parkway,30016,5.0,1004058
1001981,Farwell,2 Scott Crossing,30071,4.7,1001638
1001982,East,1 Larry Street,70358,2.1,1004940
1001983,Orin,9 Luster Way,38680,2.8,1000281
1001984,Sutherland,9 Mockingbird Place,80827,1.7,1003590
1001985,Twin Pines,843 Monica Alley,29302,1.1,1004266
1001986,Independence,628 Mariners Cove Crossing,55601,3.2,1001626
1001987,Truax,5 Manitowish Junction,88415,3.0,1001390
1001988,Schmedeman,6 Pearson Trail,30319,2.1,1001836
1001989,Jana,3 Burning Wood Road,49323,2.6,1002434
1001990,Bobwhite,89483 Meadow Ridge Terrace,32068,4.1,1000748
1001991,Memorial,199 Jenna Circle,49333,4.8,1001414
1001992,Pepper Wood,85 Mandrake Hill,35989,3.9,1003941
