purchase_id,rent_id,user_id,purchase
1001755,1002457,1000497,01-03-2017 00:52
1001756,1004632,1002226,13-08-2019 13:23
1001757,1000752,1000278,30-03-2021 11:22
1001758,1004237,1004326,03-07-2021 07:12
1001759,1000596,1000769,01-12-2015 02:54
1001760,1001168,1001504,10-12-2021 21:52
1001761,1004687,1004691,21-02-2018 23:47
1001762,1001636,1002860,06-09-2021 16:25
1001763,1004795,1000953,01-09-2017 04:31
1001764,1000369,1003325,06-01-2017 13:53
1001765,1002226,1002564,30-05-2019 13:44
1001766,1003239,1001006,24-09-2018 05:51
1001767,1002731,1002053,05-06-2019 01:18
1001768,1003518,1000792,14-09-2019 15:18
1001769,1001232,1003468,08-05-2019 18:20
1001770,1004306,1004922,19-12-2020 01:45
1001771,1000695,1001915,28-12-2020 07:37
1001772,1003297,1001271,07-03-2016 09:15
1001773,1004967,1002991,13-02-2018 12:16
1001774,1004283,1002421,05-08-2020 18:20
1001775,1001891,1000674,24-07-2018 16:27
1001776,1000747,1003259,25-06-2021 10:31
1001777,1004640,1001783,26-03-2019 08:45
1001778,1000247,1004804,31-10-2018 14:36
1001779,1003832,1002366,07-11-2019 09:22
1001780,1004932,1000434,13-05-2019 16:31
1001781,1002528,1001965,29-11-2017 21:00
1001782,1004235,1004480,23-06-2017 19:59
1001783,1004615,1004145,26-04-2022 16:37
1001784,1003292,1004431,27-03-2021 11:19
1001785,1002464,1004754,02-02-2021 01:31
1001786,1000887,1002910,23-09-2020 07:22
1001787,1004628,1002307,21-04-2020 13:29
1001788,1003131,1000730,19-12-2020 09:36
1001789,1001705,1003310,27-09-2021 04:23
1001790,1000396,1001040,30-10-2020 06:16
1001791,1001446,1000160,20-08-2018 00:48
1001792,1002566,1003047,05-11-2020 02:06
1001793,1002796,1003073,26-06-2020 14:41
1001794,1002537,1001419,19-03-2017 16:54
1001795,1000961,1002400,10-12-2019 07:14
1001796,1000790,1000898,07-10-2020 05:29
1001797,1002628,1000828,19-10-2020 04:41
1001798,1000739,1004922,01-08-2017 18:30
1001799,1000052,1003428,17-09-2022 07:20
1001800,1000707,1004091,16-07-2016 20:44
1001801,1003831,1002935,24-04-2018 16:31
1001802,1000165,1003646,22-11-2021 16:48
1001803,1001226,1002601,09-03-2020 04:52
1001804,1000901,1004834,12-09-2021 01:05
1001805,1001804,1004127,30-11-2021 06:18
1001806,1002863,1001454,24-10-2019 06:08
1001807,1000384,1003154,14-05-2019 18:52
1001808,1003041,1002629,09-04-2022 07:33
1001809,1001437,1002150,18-12-2015 04:24
1001810,1003201,1002269,15-12-2018 16:25
1001811,1002176,1004214,10-12-2016 04:07
1001812,1004167,1004674,06-03-2017 22:54
1001813,1000165,1000464,09-03-2017 20:17
1001814,1003495,1000134,10-10-2017 06:48
1001815,1004032,1002920,22-06-2022 06:29
1001816,1004178,1002425,04-08-2020 16:03
1001817,1001180,1004639,02-05-2021 22:46
1001818,1002039,1004095,15-09-2020 18:52
1001819,1004849,1003205,24-01-2019 21:08
1001820,1001584,1004229,03-12-2020 20:43
1001821,1003496,1002369,16-09-2021 14:20
1001822,1002767,1002507,02-08-2020 16:37
1001823,1001455,1004252,01-02-2018 14:24
1001824,1001135,1004979,17-02-2022 03:34
1001825,1003782,1000259,25-09-2018 06:36
1001826,1003867,1002347,25-02-2016 10:22
1001827,1000383,1001674,09-09-2022 09:57
1001828,1000346,1001357,04-10-2018 04:33
1001829,1003380,1001390,23-01-2019 10:40
1001830,1002450,1002599,22-11-2018 12:26
1001831,1001367,1004645,13-07-2018 15:15
1001832,1004634,1000185,07-12-2019 22:34
1001833,1000448,1001181,30-12-2020 21:05
1001834,1001349,1002559,27-05-2020 23:06
1001835,1003738,1004719,02-06-2019 22:35
1001836,1002461,1000268,23-04-2018 11:58
1001837,1001497,1000907,26-11-2017 23:13
1001838,1000953,1003464,11-12-2018 14:38
1001839,1004146,1001505,25-02-2018 05:46
1001840,1003014,1001362,14-10-2018 17:36
1001841,1003882,1003841,20-11-2018 00:21
1001842,1004430,1004095,28-10-2016 02:41
1001843,1003703,1003803,08-07-2019 10:15
1001844,1000493,1003943,15-09-2018 06:18
1001845,1004837,1001325,13-12-2015 10:18
1001846,1001227,1004035,09-10-2018 12:55
1001847,1003470,1004732,28-04-2017 07:36
1001848,1000683,1000297,22-10-2017 21:12
1001849,1001707,1003441,19-11-2016 03:26
1001850,1002551,1001947,18-12-2020 07:40
1001851,1000343,1000252,13-11-2022 04:23
1001852,1000458,1001896,15-01-2016 07:47
1001853,1002693,1000238,12-03-2020 11:18
1001854,1002384,1003864,26-04-2022 19:55
1001855,1000441,1001516,10-01-2016 05:33
1001856,1002444,1003763,12-06-2019 17:08
1001857,1003143,1001429,05-05-2019 20:17
1001858,1004412,1001569,03-05-2018 07:18
1001859,1004286,1003025,14-10-2022 11:19
1001860,1003658,1002993,21-05-2021 23:20
1001861,1004852,1002810,22-02-2021 07:27
1001862,1004348,1004673,06-01-2018 19:24
1001863,1003965,1001626,13-09-2016 14:21
1001864,1002314,1003227,08-07-2018 22:07
1001865,1003701,1004195,02-11-2022 14:40
1001866,1003099,1000945,18-03-2016 15:20
1001867,1002293,1002950,20-07-2017 03:03
1001868,1001977,1001790,30-01-2022 08:39
1001869,1004231,1003663,30-04-2020 13:16
1001870,1004949,1004379,07-08-2019 16:30
1001871,1003071,1002770,25-08-2016 10:20
1001872,1001690,1002138,01-05-2018 15:28
1001873,1004096,1003477,29-11-2015 22:31
1001874,1002235,1003534,30-08-2017 22:22
1001875,1003139,1001563,21-08-2016 09:04
1001876,1002710,1000030,23-10-2020 21:06
1001877,1001540,1002271,09-05-2017 12:50
1001878,1003877,1003545,20-09-2021 16:25
1001879,1000571,1002872,25-04-2021 00:26
1001880,1003642,1001650,29-03-2018 15:58
1001881,1004729,1003633,18-07-2019 19:42
1001882,1004894,1000881,30-07-2020 23:53
1001883,1002337,1000547,01-09-2018 06:30
1001884,1001581,1001167,10-08-2019 22:42
1001885,1000723,1001386,25-05-2020 13:21
1001886,1002218,1000978,18-06-2020 15:29
1001887,1002205,1004395,26-10-2016 03:47
1001888,1002738,1004599,25-04-2022 16:09
1001889,1003194,1003942,30-08-2019 01:24
1001890,1000853,1004207,24-10-2017 05:28
1001891,1003668,1004914,22-03-2022 06:58
1001892,1003875,1004226,09-01-2022 08:56
1001893,1000701,1002719,20-04-2019 01:08
1001894,1004495,1002609,06-08-2019 13:03
1001895,1001435,1002279,08-04-2021 03:12
1001896,1001241,1002061,19-06-2016 20:41
1001897,1001744,1003583,23-03-2017 15:00
1001898,1004329,1002127,08-12-2018 03:25
1001899,1002679,1001715,18-03-2017 07:53
1001900,1000006,1003799,19-05-2018 17:44
1001901,1000323,1003757,11-09-2020 15:43
1001902,1004521,1004856,21-08-2021 22:55
1001903,1001482,1000348,07-07-2019 12:32
1001904,1001323,1000109,08-03-2020 01:35
1001905,1003103,1000077,25-03-2022 19:04
1001906,1004319,1002066,14-03-2022 06:44
1001907,1003366,1000584,11-05-2018 14:41
1001908,1001256,1002769,29-10-2018 16:54
1001909,1001697,1000880,07-11-2021 10:22
1001910,1003111,1001386,03-04-2020 04:12
1001911,1003798,1001159,09-03-2019 07:39
1001912,1002506,1002479,26-07-2021 13:53
1001913,1003128,1001650,26-01-2017 18:07
1001914,1000020,1003229,30-09-2020 23:27
1001915,1002817,1004269,19-12-2018 00:05
1001916,1004679,1002681,21-12-2019 08:29
1001917,1000042,1002348,05-01-2018 01:07
1001918,1000507,1003875,05-06-2022 04:09
1001919,1001651,1000746,02-10-2020 21:20
1001920,1003831,1001672,15-07-2018 11:19
1001921,1002607,1001344,23-01-2022 09:16
1001922,1002031,1000536,04-09-2022 11:05
1001923,1003213,1002462,11-11-2016 11:58
1001924,1002211,1001526,18-03-2019 10:27
1001925,1004621,1001071,15-12-2015 10:17
1001926,1003630,1001461,01-06-2018 20:34
1001927,1002762,1004524,20-11-2019 11:08
1001928,1004979,1004552,05-12-2018 05:36
1001929,1004749,1001927,26-04-2021 22:57
1001930,1001744,1004043,20-05-2017 22:24
1001931,1003322,1002086,25-03-2021 00:12
1001932,1001013,1002817,07-09-2018 03:16
1001933,1003918,1001297,06-10-2019 11:59
1001934,1001727,1001921,28-11-2019 20:45
1001935,1004150,1001095,10-09-2016 18:02
1001936,1001391,1000544,11-11-2020 13:03
1001937,1002936,1003236,28-02-2016 11:54
1001938,1000592,1002417,24-01-2022 19:43
1001939,1002791,1003340,23-05-2020 02:18
1001940,1003001,1004180,14-09-2021 12:07
1001941,1000724,1003489,24-11-2018 23:33
1001942,1001724,1004678,04-04-2016 13:13
1001943,1004384,1001170,25-11-2018 01:43
1001944,1003192,1002467,17-05-2018 21:34
1001945,1003281,1000267,13-05-2017 00:59
1001946,1000779,1003442,15-08-2019 10:28
1001947,1003887,1003089,03-02-2020 23:50
1001948,1003865,1004001,03-04-2017 18:59
1001949,1001677,1000247,30-04-2017 16:00
1001950,1002318,1003288,08-03-2018 01:10
1001951,1004301,1002162,19-02-2017 18:38
1001952,1001865,1000891,21-06-2021 10:39
1001953,1003033,1001566,04-08-2021 18:58
1001954,1003752,1003169,28-02-2018 07:22
1001955,1003352,1001328,08-04-2021 14:33
1001956,1002814,1004024,18-10-2017 06:23
1001957,1003887,1003031,01-12-2021 21:49
1001958,1003567,1000291,24-08-2022 16:57
1001959,1003540,1001168,01-03-2018 01:12
1001960,1003797,1003266,10-08-2017 04:15
1001961,1002924,1002755,25-04-2016 11:20
1001962,1001541,1003349,25-01-2016 21:23
1001963,1003499,1001417,08-11-2020 12:22
1001964,1001028,1002738,27-10-2017 14:07
1001965,1004783,1001720,07-04-2016 14:23
1001966,1004873,1000583,11-03-2017 08:40
1001967,1001114,1000175,04-04-2017 21:00
1001968,1002153,1001762,27-08-2017 01:15
1001969,1000314,1000550,13-07-2016 12:08
1001970,1002083,1004519,27-08-2016 12:58
1001971,1000643,1001022,06-02-2022 23:53
1001972,1002373,1003515,08-03-2022 16:45
1001973,1001285,1004693,13-08-2018 22:43
1001974,1003287,1000134,23-09-2019 03:08
1001975,1002547,1002124,26-07-2021 19:31
1001976,1000999,1004770,20-03-2016 00:30
1001977,1002565,1003575,22-10-2022 00:20
1001978,1003654,1004908,28-06-2019 09:24
1001979,1004022,1001746,05-06-2018 05:31
1001980,1001735,1000200,22-09-2022 02:31
1001981,1002106,1000842,15-05-2017 15:12
1001982,1003921,1001294,24-03-2016 13:40
1001983,1002248,1002841,10-06-2021 15:36
1001984,1000620,1002178,01-07-2016 11:34
1001985,1003603,1001015,16-12-2016 04:43
1001986,1001195,1001780,12-08-2018 19:30
1001987,1003559,1003998,16-10-2018 15:25
1001988,1003713,1004204,16-09-2022 19:08
1001989,1004212,1002145,16-02-2019 04:10
1001990,1003817,1004567,07-11-2017 21:31
1001991,1001299,1001529,21-12-2017 14:31
1001992,1002844,1004486,15-11-2021 14:36
1001993,1004983,1004370,20-02-2016 08:34
1001994,1000972,1000201,18-01-2019 16:29
1001995,1003483,1000725,09-06-2020 15:33
1001996,1004167,1004355,14-06-2020 09:10
1001997,1000740,1004103,09-03-2018 06:02
1001998,1003306,1003780,27-12-2018 23:36
1001999,1002651,1001987,19-01-2019 00:50
1002000,1004662,1000665,23-11-2021 13:59
1002001,1001362,1003982,04-02-2019 19:29
1002002,1001780,1001347,28-02-2022 11:34
1002003,1000329,1004435,08-06-2018 12:10
1002004,1001566,1004169,21-09-2022 18:35
1002005,1000661,1003661,10-01-2018 09:50
1002006,1004116,1001516,07-01-2021 23:48
1002007,1002903,1003550,19-12-2019 05:34
1002008,1001640,1001082,17-06-2019 04:10
1002009,1003321,1002026,22-01-2021 00:45
1002010,1000939,1004935,02-11-2019 16:27
1002011,1000616,1002959,22-11-2018 02:55
1002012,1003441,1004098,02-01-2016 15:35
1002013,1002916,1002985,09-02-2017 16:38
1002014,1000239,1004389,30-04-2022 06:41
1002015,1000209,1001008,21-01-2018 06:43
1002016,1000269,1003665,19-02-2021 23:43
1002017,1002104,1000266,13-11-2021 23:27
1002018,1000991,1001802,23-07-2016 20:30
1002019,1001824,1003196,11-11-2022 13:32
1002020,1001146,1000804,17-02-2020 07:54
1002021,1001923,1003099,17-04-2019 09:28
1002022,1000466,1003356,24-07-2021 06:33
1002023,1004928,1003424,30-10-2018 03:36
1002024,1004461,1003550,19-03-2019 09:01
1002025,1002950,1002735,30-12-2017 16:18
1002026,1003691,1003269,15-03-2019 21:00
1002027,1003609,1004412,09-04-2020 22:56
1002028,1002809,1002042,03-06-2019 12:30
1002029,1004030,1003263,30-08-2022 03:50
1002030,1003526,1001514,12-06-2022 23:38
1002031,1002800,1000433,24-03-2021 18:19
1002032,1002758,1000784,07-06-2018 10:37
1002033,1000737,1003379,03-06-2022 01:16
1002034,1002763,1000068,01-02-2022 11:27
1002035,1003453,1004304,03-02-2016 11:13
1002036,1000099,1003127,07-03-2019 09:29
1002037,1001906,1002444,10-06-2022 20:20
1002038,1000440,1003223,21-01-2017 16:07
1002039,1003389,1000435,16-07-2021 01:39
1002040,1000798,1003706,10-04-2020 18:18
1002041,1004770,1004429,26-03-2019 00:33
1002042,1002930,1002861,27-01-2021 23:54
1002043,1003933,1004690,30-03-2022 04:56
1002044,1004429,1004759,17-07-2019 13:07
1002045,1004189,1002526,29-03-2018 21:06
1002046,1002231,1000646,18-01-2020 14:34
1002047,1003634,1002163,24-08-2019 02:15
1002048,1001330,1000060,12-03-2021 05:09
1002049,1002695,1001442,08-10-2019 13:20
1002050,1004455,1000229,08-06-2022 16:25
1002051,1003944,1004417,07-09-2018 15:22
1002052,1001382,1002807,20-07-2021 04:54
1002053,1004842,1003799,15-05-2018 21:53
1002054,1003067,1001472,13-08-2017 02:37
1002055,1003918,1001597,12-04-2020 13:24
1002056,1002900,1002121,26-06-2019 21:33
1002057,1004511,1004819,27-01-2018 13:24
1002058,1002751,1002411,14-06-2020 12:22
1002059,1004037,1003381,09-12-2019 03:42
1002060,1004072,1004565,07-09-2016 18:39
1002061,1001640,1003630,11-09-2021 02:18
1002062,1000627,1002484,29-12-2018 19:33
1002063,1001700,1000720,28-08-2022 23:29
1002064,1003597,1001321,04-10-2021 13:58
1002065,1002444,1001617,06-03-2021 21:08
1002066,1001662,1000779,01-09-2019 03:17
1002067,1000408,1002936,21-11-2022 20:41
1002068,1000562,1002146,27-12-2015 19:54
1002069,1000648,1002348,05-11-2016 16:21
1002070,1004379,1001169,12-09-2021 05:07
1002071,1002730,1002325,24-03-2017 17:25
1002072,1003249,1004823,07-12-2017 13:53
1002073,1002307,1002442,18-06-2022 23:48
1002074,1002119,1001729,18-05-2022 03:40
1002075,1003721,1000786,12-01-2022 08:27
1002076,1003872,1000815,03-03-2021 14:09
1002077,1002191,1001409,31-10-2017 03:14
1002078,1003885,1000512,18-09-2018 03:50
1002079,1002860,1001107,10-04-2019 23:49
1002080,1003609,1003929,07-03-2016 19:00
1002081,1004028,1000543,21-07-2018 13:00
1002082,1000706,1004710,01-09-2019 00:06
1002083,1002701,1004515,10-08-2017 05:10
1002084,1004228,1003073,31-08-2022 00:41
1002085,1001508,1002209,15-02-2017 22:42
1002086,1001024,1003301,11-11-2021 22:18
1002087,1002083,1003792,15-08-2017 10:14
1002088,1003753,1001554,05-08-2021 20:17
1002089,1001423,1001431,06-11-2019 13:28
1002090,1002592,1004190,10-03-2017 21:44
1002091,1002544,1000189,16-03-2018 02:40
1002092,1002578,1004118,10-03-2017 22:26
1002093,1000244,1000260,25-01-2016 21:00
1002094,1003669,1004985,06-04-2021 13:41
1002095,1004083,1002423,23-05-2021 22:42
1002096,1004554,1001905,15-01-2019 14:58
1002097,1003119,1003401,27-08-2017 06:01
1002098,1004161,1004639,05-05-2018 11:30
1002099,1001079,1003427,05-08-2020 18:16
1002100,1000583,1004580,12-10-2019 08:04
1002101,1003444,1001441,22-02-2019 10:45
1002102,1000346,1004609,30-01-2018 11:28
1002103,1001660,1004729,26-12-2015 18:56
1002104,1001855,1003402,24-02-2019 23:38
1002105,1001754,1001145,20-06-2021 10:54
1002106,1001861,1004543,21-02-2020 01:36
1002107,1001815,1000622,30-04-2018 13:49
1002108,1004986,1003262,29-08-2022 09:57
1002109,1000730,1000617,17-03-2022 01:46
1002110,1002342,1001994,05-10-2021 00:28
1002111,1002855,1000055,08-06-2020 09:09
1002112,1001074,1002623,02-04-2018 03:42
1002113,1001287,1004160,07-03-2019 12:15
1002114,1001632,1003329,23-10-2018 17:40
1002115,1002775,1004306,17-09-2018 22:22
1002116,1004345,1004564,24-02-2020 04:19
1002117,1000661,1002985,10-02-2019 11:53
1002118,1002862,1004603,21-08-2017 20:27
1002119,1001383,1003710,15-06-2021 14:39
1002120,1003178,1004901,15-06-2020 00:30
1002121,1004014,1004885,13-12-2016 00:13
1002122,1000925,1000412,31-10-2016 21:18
1002123,1003069,1000631,02-06-2016 00:50
1002124,1004347,1003581,02-03-2022 08:44
1002125,1004870,1000337,26-06-2019 21:47
1002126,1000524,1004493,09-08-2018 22:21
1002127,1002643,1004960,23-05-2022 21:30
1002128,1003016,1004630,29-06-2022 05:49
1002129,1004151,1001623,06-03-2022 02:00
1002130,1000132,1001802,06-09-2021 21:43
1002131,1001767,1002250,21-11-2016 12:14
1002132,1002809,1002155,11-06-2019 17:20
1002133,1001985,1001918,15-02-2020 12:46
1002134,1000322,1002560,02-03-2017 12:36
1002135,1001839,1002373,13-07-2019 06:12
1002136,1002780,1001507,10-08-2018 00:46
1002137,1001340,1001619,29-08-2020 08:54
1002138,1000611,1002689,22-04-2022 13:06
1002139,1001140,1003028,27-11-2022 08:33
1002140,1003768,1002619,05-11-2022 00:24
1002141,1003055,1001563,11-10-2020 04:52
1002142,1002066,1002190,14-02-2016 21:24
1002143,1003590,1004248,21-02-2017 12:48
1002144,1002156,1001538,12-01-2016 02:30
1002145,1002394,1004413,20-02-2017 10:39
1002146,1003303,1004899,18-02-2021 23:20
1002147,1000837,1002350,14-06-2022 18:33
1002148,1004834,1003805,27-08-2017 09:30
1002149,1001236,1003782,09-07-2019 13:45
1002150,1000891,1002477,19-01-2018 19:10
1002151,1000530,1001487,13-06-2020 08:19
1002152,1002436,1002215,08-03-2016 03:22
1002153,1003816,1003050,18-08-2020 18:38
1002154,1004356,1004118,16-03-2021 21:22
1002155,1003401,1000026,10-02-2020 05:00
1002156,1003610,1000243,10-09-2021 09:24
1002157,1000045,1004174,12-04-2016 15:00
1002158,1004682,1003968,15-10-2019 05:30
1002159,1004345,1003501,08-04-2020 00:08
1002160,1001354,1000366,22-08-2019 02:40
1002161,1000022,1004846,06-04-2021 19:12
1002162,1004976,1000481,15-12-2019 02:38
1002163,1002563,1003842,05-08-2017 11:03
1002164,1003127,1002352,20-05-2021 12:16
1002165,1004749,1004189,12-04-2019 00:59
1002166,1002179,1004395,16-11-2020 06:13
1002167,1001282,1001231,15-07-2016 02:24
1002168,1001063,1003512,09-07-2021 05:50
1002169,1002579,1002666,06-04-2019 22:24
1002170,1001740,1002941,26-09-2020 21:45
1002171,1001709,1000658,29-11-2019 18:08
1002172,1001092,1002411,08-08-2019 07:16
1002173,1004522,1002517,26-06-2019 09:40
1002174,1001372,1003345,12-04-2017 08:07
1002175,1004961,1000777,23-10-2018 08:57
1002176,1003486,1004146,20-08-2019 03:05
1002177,1002542,1002506,15-06-2021 11:16
1002178,1003825,1002059,30-05-2019 19:12
1002179,1000677,1001280,16-04-2017 09:02
1002180,1000567,1004075,23-06-2016 07:15
1002181,1003724,1001001,05-02-2018 02:48
1002182,1000543,1000755,23-11-2022 18:21
1002183,1004418,1001138,24-05-2018 23:15
1002184,1002681,1003028,07-11-2021 05:08
1002185,1004950,1003847,31-10-2020 12:24
1002186,1004359,1004663,21-02-2021 21:13
1002187,1002524,1001386,08-04-2016 04:33
1002188,1004177,1004167,28-07-2016 06:26
1002189,1001109,1001120,08-05-2016 04:32
1002190,1000084,1001180,03-05-2021 23:54
1002191,1001155,1004873,31-07-2017 02:53
1002192,1001210,1003926,29-03-2020 06:29
1002193,1004299,1000126,17-02-2018 09:16
1002194,1002893,1002230,23-09-2022 05:03
1002195,1000875,1003668,04-01-2017 15:00
1002196,1000967,1002133,30-06-2018 00:18
1002197,1003704,1004692,15-09-2017 08:22
1002198,1004018,1004727,31-01-2019 00:50
1002199,1000545,1004253,30-07-2020 22:20
1002200,1000308,1002115,22-04-2021 11:20
1002201,1004349,1003354,23-06-2017 14:35
1002202,1001134,1004201,10-07-2016 00:47
1002203,1002950,1002445,28-01-2019 03:38
1002204,1004819,1001439,20-09-2016 06:23
1002205,1001721,1004013,28-05-2018 12:20
1002206,1003231,1001834,01-04-2016 16:29
1002207,1000983,1004117,06-09-2016 03:53
1002208,1003608,1004906,22-08-2016 16:19
1002209,1002238,1004662,22-06-2017 17:20
1002210,1004258,1000153,15-11-2018 06:48
1002211,1002204,1000301,05-07-2018 04:57
1002212,1004429,1000073,24-05-2021 04:47
1002213,1003309,1003559,07-01-2021 16:27
1002214,1000523,1002263,05-04-2018 11:02
1002215,1004278,1002842,16-06-2017 09:38
1002216,1004904,1001086,03-06-2021 01:29
1002217,1001451,1002329,17-08-2016 07:26
1002218,1002338,1004800,28-11-2018 02:51
1002219,1002424,1004456,06-11-2017 11:29
1002220,1003341,1004376,16-12-2015 08:52
1002221,1002648,1002640,21-06-2016 23:34
1002222,1001523,1004284,13-11-2020 05:29
1002223,1000654,1004897,16-08-2019 23:23
1002224,1004863,1003371,04-11-2019 14:01
1002225,1004556,1004051,06-10-2020 02:11
1002226,1004935,1004833,24-08-2017 14:47
1002227,1004306,1003498,15-02-2020 22:52
1002228,1004597,1003399,26-01-2021 20:34
1002229,1002167,1004295,06-04-2019 07:48
1002230,1001184,1000792,13-12-2019 00:44
1002231,1001189,1003374,20-10-2016 22:46
1002232,1001587,1000317,25-02-2022 03:53
1002233,1003021,1004161,01-02-2022 13:25
1002234,1003948,1002585,09-12-2021 18:38
1002235,1004304,1004474,10-08-2019 04:56
1002236,1000599,1000795,23-02-2016 14:15
1002237,1001360,1001254,06-10-2016 01:51
1002238,1001774,1004683,20-06-2018 23:46
1002239,1001555,1000122,14-02-2019 16:20
1002240,1001019,1002078,08-01-2022 09:53
1002241,1001338,1001766,23-03-2018 04:41
1002242,1004954,1001323,30-12-2020 18:20
1002243,1004043,1003425,23-04-2019 01:12
1002244,1000879,1003871,22-03-2019 02:40
1002245,1003579,1001817,09-08-2022 00:54
